Set parameter TimeLimit to value 7200
Setting GBD: A two-stage implementation of the stage-of-the-art generalized Benders decomposition (GBD) approach proposed by Lin & Tian (2021).

----------------- start of the first stage -----------------

Iter     Best Incumbent      BestBound     Gap      Time  #VioCuts
5082        1517714.513    1892117.677    19.8    6307.5         1
5083        1517714.513    1892117.677    19.8    6308.6         1
5084        1517714.513    1892117.677    19.8    6309.8         1
5085        1517714.513    1892117.677    19.8    6310.9         1
5086        1517714.513    1892117.677    19.8    6312.1         1
5087        1517714.513    1892117.677    19.8    6313.2         1
5088        1517714.513    1892117.677    19.8    6314.4         1
5089        1517714.513    1892117.677    19.8    6315.5         1
5090        1517714.513    1892117.677    19.8    6316.7         1
5091        1517714.513    1892117.677    19.8    6318.0         1
5092        1517714.513    1892117.677    19.8    6319.1         1
5093        1517714.513    1892117.677    19.8    6320.3         1
5094        1517714.513    1892117.677    19.8    6321.4         1
5095        1517714.513    1892117.677    19.8    6322.6         1
5096        1517714.513    1892117.677    19.8    6323.7         1
5097        1517714.513    1892117.677    19.8    6324.9         1
5098        1517714.513    1892117.677    19.8    6326.0         1
5099        1517714.513    1892117.677    19.8    6327.1         1
5100        1517714.513    1892117.677    19.8    6328.3         1
5101        1517714.513    1892117.677    19.8    6329.4         1
5102        1517714.513    1892117.677    19.8    6330.6         1
5103        1517714.513    1892117.677    19.8    6331.7         1
5104        1517714.513    1892117.677    19.8    6333.0         1
5105        1517714.513    1892117.677    19.8    6334.2         1
5106        1517714.513    1892117.677    19.8    6335.3         1
5107        1517714.513    1892117.677    19.8    6336.4         1
5108        1517714.513    1892117.677    19.8    6337.6         1
5109        1517714.513    1892117.677    19.8    6338.7         1
5110        1517714.513    1892117.677    19.8    6339.9         1
5111        1517714.513    1892117.677    19.8    6341.0         1
5112        1517714.513    1892117.677    19.8    6342.1         1
5113        1517714.513    1892117.677    19.8    6343.3         1
5114        1517714.513    1892117.677    19.8    6344.4         1
5115        1517714.513    1892117.677    19.8    6345.5         1
5116        1517714.513    1892117.677    19.8    6346.7         1
5117        1517714.513    1892117.677    19.8    6348.0         1
5118        1517714.513    1892117.677    19.8    6349.2         1
5119        1517714.513    1892117.677    19.8    6350.3         1
5120        1517714.513    1892117.677    19.8    6351.4         1
5121        1517714.513    1892117.677    19.8    6352.6         1
5122        1517714.513    1892117.677    19.8    6353.7         1
5123        1517714.513    1892117.677    19.8    6354.9         1
5124        1517714.513    1892117.677    19.8    6356.1         1
5125        1517714.513    1892117.677    19.8    6357.2         1
5126        1517714.513    1892117.677    19.8    6358.4         1
5127        1517714.513    1892117.677    19.8    6359.6         1
5128        1517714.513    1892117.677    19.8    6360.7         1
5129        1517714.513    1892117.677    19.8    6361.9         1
5130        1517714.513    1892117.677    19.8    6363.2         1
5131        1517714.513    1892117.677    19.8    6364.3         1
5132        1517714.513    1892117.677    19.8    6365.5         1
5133        1517714.513    1892117.677    19.8    6366.6         1
5134        1517714.513    1892117.677    19.8    6367.8         1
5135        1517714.513    1892117.677    19.8    6369.0         1
5136        1517714.513    1892117.677    19.8    6370.2         1
5137        1517714.513    1892117.677    19.8    6371.3         1
5138        1517714.513    1892117.677    19.8    6372.5         1
5139        1517714.513    1892117.677    19.8    6373.6         1
5140        1517714.513    1892117.677    19.8    6374.8         1
5141        1517714.513    1892117.677    19.8    6375.9         1
5142        1517714.513    1892117.677    19.8    6377.0         1
5143        1517714.513    1892117.677    19.8    6378.4         1
5144        1517714.513    1892117.677    19.8    6379.5         1
5145        1517714.513    1892117.677    19.8    6380.7         1
5146        1517714.513    1892117.677    19.8    6381.8         1
5147        1517714.513    1892117.677    19.8    6383.0         1
5148        1517714.513    1892117.677    19.8    6384.1         1
5149        1517714.513    1892117.677    19.8    6385.3         1
5150        1517714.513    1892117.677    19.8    6386.4         1
5151        1517714.513    1892117.677    19.8    6387.6         1
5152        1517714.513    1892117.677    19.8    6388.7         1
5153        1517714.513    1892117.677    19.8    6389.9         1
5154        1517714.513    1892117.677    19.8    6391.0         1
5155        1517714.513    1892117.677    19.8    6392.1         1
5156        1517714.513    1892117.677    19.8    6393.5         1
5157        1517714.513    1892117.677    19.8    6394.6         1
5158        1517714.513    1892117.677    19.8    6395.7         1
5159        1517714.513    1892117.677    19.8    6396.9         1
5160        1517714.513    1892117.677    19.8    6398.0         1
5161        1517714.513    1892117.677    19.8    6399.2         1
5162        1517714.513    1892117.677    19.8    6400.3         1
5163        1517714.513    1892117.677    19.8    6401.5         1
5164        1517714.513    1892117.677    19.8    6402.7         1
5165        1517714.513    1892117.677    19.8    6403.8         1
5166        1517714.513    1892117.677    19.8    6404.9         1
5167        1517714.513    1892117.677    19.8    6406.1         1
5168        1517714.513    1892117.677    19.8    6407.3         1
5169        1517714.513    1892117.677    19.8    6408.6         1
5170        1517714.513    1892117.677    19.8    6409.8         1
5171        1517714.513    1892117.677    19.8    6411.0         1
5172        1517714.513    1892117.677    19.8    6412.2         1
5173        1517714.513    1892117.677    19.8    6413.3         1
5174        1517714.513    1892117.677    19.8    6414.5         1
5175        1517714.513    1892117.677    19.8    6415.7         1
5176        1517714.513    1892117.677    19.8    6416.9         1
5177        1517714.513    1892117.677    19.8    6418.0         1
5178        1517714.513    1892117.677    19.8    6419.2         1
5179        1517714.513    1892117.677    19.8    6420.3         1
5180        1517714.513    1892117.677    19.8    6421.5         1
5181        1517714.513    1892117.677    19.8    6422.8         1
5182        1517714.513    1892117.677    19.8    6424.0         1
5183        1517714.513    1892117.677    19.8    6425.2         1
5184        1517714.513    1892117.677    19.8    6426.3         1
5185        1517714.513    1892117.677    19.8    6427.5         1
5186        1517714.513    1892117.677    19.8    6428.7         1
5187        1517714.513    1892117.677    19.8    6429.8         1
5188        1517714.513    1892117.677    19.8    6431.0         1
5189        1517714.513    1892117.677    19.8    6432.2         1
5190        1517714.513    1892117.677    19.8    6433.3         1
5191        1517714.513    1892117.677    19.8    6434.5         1
5192        1517714.513    1892117.677    19.8    6435.6         1
5193        1517714.513    1892117.677    19.8    6436.8         1
5194        1517714.513    1892117.677    19.8    6438.2         1
5195        1517714.513    1892117.677    19.8    6439.3         1
5196        1517714.513    1892117.677    19.8    6440.4         1
5197        1517714.513    1892117.677    19.8    6441.6         1
5198        1517714.513    1892117.677    19.8    6442.7         1
5199        1517714.513    1892117.677    19.8    6443.9         1
5200        1517714.513    1892117.677    19.8    6445.0         1
5201        1517714.513    1892117.677    19.8    6446.2         1
5202        1517714.513    1892117.677    19.8    6447.4         1
5203        1517714.513    1892117.677    19.8    6448.5         1
5204        1517714.513    1892117.677    19.8    6449.6         1
5205        1517714.513    1892117.677    19.8    6450.8         1
5206        1517714.513    1892117.677    19.8    6451.9         1
5207        1517714.513    1892117.677    19.8    6453.3         1
5208        1517714.513    1892117.677    19.8    6454.4         1
5209        1517714.513    1892117.677    19.8    6455.6         1
5210        1517714.513    1892117.677    19.8    6456.7         1
5211        1517714.513    1892117.677    19.8    6457.9         1
5212        1517714.513    1892117.677    19.8    6459.0         1
5213        1517714.513    1892117.677    19.8    6460.2         1
5214        1517714.513    1892117.677    19.8    6461.4         1
5215        1517714.513    1892117.677    19.8    6462.5         1
5216        1517714.513    1892117.677    19.8    6463.7         1
5217        1517714.513    1892117.677    19.8    6464.8         1
5218        1517714.513    1892117.677    19.8    6466.0         1
5219        1517714.513    1892117.677    19.8    6467.1         1
5220        1517714.513    1892117.677    19.8    6468.4         1
5221        1517714.513    1892117.677    19.8    6469.6         1
5222        1517714.513    1892117.677    19.8    6470.7         1
5223        1517714.513    1892117.677    19.8    6471.9         1
5224        1517714.513    1892117.677    19.8    6473.0         1
5225        1517714.513    1892117.677    19.8    6474.1         1
5226        1517714.513    1892117.677    19.8    6475.3         1
5227        1517714.513    1892117.677    19.8    6476.4         1
5228        1517714.513    1892117.677    19.8    6477.6         1
5229        1517714.513    1892117.677    19.8    6478.7         1
5230        1517714.513    1892117.677    19.8    6479.9         1
5231        1517714.513    1892117.677    19.8    6481.0         1
5232        1517714.513    1892117.677    19.8    6482.2         1
5233        1517714.513    1892117.677    19.8    6483.4         1
5234        1517714.513    1892117.677    19.8    6484.6         1
5235        1517714.513    1892117.677    19.8    6485.7         1
5236        1517714.513    1892117.677    19.8    6486.9         1
5237        1517714.513    1892117.677    19.8    6488.0         1
5238        1517714.513    1892117.677    19.8    6489.2         1
5239        1517714.513    1892117.677    19.8    6490.3         1
5240        1517714.513    1892117.677    19.8    6491.5         1
5241        1517714.513    1892117.677    19.8    6492.6         1
5242        1517714.513    1892117.677    19.8    6493.8         1
5243        1517714.513    1892117.677    19.8    6494.9         1
5244        1517714.513    1892117.677    19.8    6496.0         1
5245        1517714.513    1892117.677    19.8    6497.2         1
5246        1517714.513    1892117.677    19.8    6498.6         1
5247        1517714.513    1892117.677    19.8    6499.7         1
5248        1517714.513    1892117.677    19.8    6500.9         1
5249        1517714.513    1892117.677    19.8    6502.1         1
5250        1517714.513    1892117.677    19.8    6503.2         1
5251        1517714.513    1892117.677    19.8    6504.4         1
5252        1517714.513    1892117.677    19.8    6505.5         1
5253        1517714.513    1892117.677    19.8    6506.7         1
5254        1517714.513    1892117.677    19.8    6507.9         1
5255        1517714.513    1892117.677    19.8    6509.0         1
5256        1517714.513    1892117.677    19.8    6510.2         1
5257        1517714.513    1892117.677    19.8    6511.3         1
5258        1517714.513    1892117.677    19.8    6512.7         1
5259        1517714.513    1892117.677    19.8    6513.8         1
5260        1517714.513    1892117.677    19.8    6515.0         1
5261        1517714.513    1892117.677    19.8    6516.1         1
5262        1517714.513    1892117.677    19.8    6517.3         1
5263        1517714.513    1892117.677    19.8    6518.4         1
5264        1517714.513    1892117.677    19.8    6519.6         1
5265        1517714.513    1892117.677    19.8    6520.8         1
5266        1517714.513    1892117.677    19.8    6521.9         1
5267        1517714.513    1892117.677    19.8    6523.1         1
5268        1517714.513    1892117.677    19.8    6524.2         1
5269        1517714.513    1892117.677    19.8    6525.4         1
5270        1517714.513    1892117.677    19.8    6526.5         1
5271        1517714.513    1892117.677    19.8    6527.8         1
5272        1517714.513    1892117.677    19.8    6529.1         1
5273        1517714.513    1892117.677    19.8    6530.2         1
5274        1517714.513    1892117.677    19.8    6531.4         1
5275        1517714.513    1892117.677    19.8    6532.6         1
5276        1517714.513    1892117.677    19.8    6533.7         1
5277        1517714.513    1892117.677    19.8    6534.9         1
5278        1517714.513    1892117.677    19.8    6536.1         1
5279        1517714.513    1892117.677    19.8    6537.2         1
5280        1517714.513    1892117.677    19.8    6538.4         1
5281        1517714.513    1892117.677    19.8    6539.5         1
5282        1517714.513    1892117.677    19.8    6540.7         1
5283        1517714.513    1892117.677    19.8    6541.8         1
5284        1517714.513    1892117.677    19.8    6543.2         1
5285        1517714.513    1892117.677    19.8    6544.3         1
5286        1517714.513    1892117.677    19.8    6545.5         1
5287        1517714.513    1892117.677    19.8    6546.6         1
5288        1517714.513    1892117.677    19.8    6547.7         1
5289        1517714.513    1892117.677    19.8    6548.9         1
5290        1517714.513    1892117.677    19.8    6550.0         1
5291        1517714.513    1892117.677    19.8    6551.2         1
5292        1517714.513    1892117.677    19.8    6552.4         1
5293        1517714.513    1892117.677    19.8    6553.5         1
5294        1517714.513    1892117.677    19.8    6554.7         1
5295        1517714.513    1892117.677    19.8    6555.8         1
5296        1517714.513    1892117.677    19.8    6557.0         1
5297        1517714.513    1892117.677    19.8    6558.4         1
5298        1517714.513    1892117.677    19.8    6559.5         1
5299        1517714.513    1892117.677    19.8    6560.7         1
5300        1517714.513    1892117.677    19.8    6561.8         1
5301        1517714.513    1892117.677    19.8    6562.9         1
5302        1517714.513    1892117.677    19.8    6564.1         1
5303        1517714.513    1892117.677    19.8    6565.2         1
5304        1517714.513    1892117.677    19.8    6566.4         1
5305        1517714.513    1892117.677    19.8    6567.5         1
5306        1517714.513    1892117.677    19.8    6568.7         1
5307        1517714.513    1892117.677    19.8    6569.8         1
5308        1517714.513    1892117.677    19.8    6570.9         1
5309        1517714.513    1892117.677    19.8    6572.1         1
5310        1517714.513    1892117.677    19.8    6573.4         1
5311        1517714.513    1892117.677    19.8    6574.5         1
5312        1517714.513    1892117.677    19.8    6575.7         1
5313        1517714.513    1892117.677    19.8    6576.8         1
5314        1517714.513    1892117.677    19.8    6577.9         1
5315        1517714.513    1892117.677    19.8    6579.1         1
5316        1517714.513    1892117.677    19.8    6580.2         1
5317        1517714.513    1892117.677    19.8    6581.3         1
5318        1517714.513    1892117.677    19.8    6582.5         1
5319        1517714.513    1892117.677    19.8    6583.6         1
5320        1517714.513    1892117.677    19.8    6584.8         1
5321        1517714.513    1892117.677    19.8    6585.9         1
5322        1517714.513    1892117.677    19.8    6587.1         1
5323        1517714.513    1892117.677    19.8    6588.4         1
5324        1517714.513    1892117.677    19.8    6589.5         1
5325        1517714.513    1892117.677    19.8    6590.6         1
5326        1517714.513    1892117.677    19.8    6591.8         1
5327        1517714.513    1892117.677    19.8    6592.9         1
5328        1517714.513    1892117.677    19.8    6594.0         1
5329        1517714.513    1892117.677    19.8    6595.2         1
5330        1517714.513    1892117.677    19.8    6596.4         1
5331        1517714.513    1892117.677    19.8    6597.5         1
5332        1517714.513    1892117.677    19.8    6598.7         1
5333        1517714.513    1892117.677    19.8    6599.8         1
5334        1517714.513    1892117.677    19.8    6600.9         1
5335        1517714.513    1892117.677    19.8    6602.1         1
5336        1517714.513    1892117.677    19.8    6603.4         1
5337        1517714.513    1892117.677    19.8    6604.5         1
5338        1517714.513    1892117.677    19.8    6605.6         1
5339        1517714.513    1892117.677    19.8    6606.8         1
5340        1517714.513    1892117.677    19.8    6608.0         1
5341        1517714.513    1892117.677    19.8    6609.1         1
5342        1517714.513    1892117.677    19.8    6610.3         1
5343        1517714.513    1892117.677    19.8    6611.4         1
5344        1517714.513    1892117.677    19.8    6612.5         1
5345        1517714.513    1892117.677    19.8    6613.7         1
5346        1517714.513    1892117.677    19.8    6614.8         1
5347        1517714.513    1892117.677    19.8    6616.0         1
5348        1517714.513    1892117.677    19.8    6617.1         1
5349        1517714.513    1892117.677    19.8    6618.4         1
5350        1517714.513    1892117.677    19.8    6619.6         1
5351        1517714.513    1892117.677    19.8    6620.7         1
5352        1517714.513    1892117.677    19.8    6621.8         1
5353        1517714.513    1892117.677    19.8    6623.0         1
5354        1517714.513    1892117.677    19.8    6624.1         1
5355        1517714.513    1892117.677    19.8    6625.2         1
5356        1517714.513    1892117.677    19.8    6626.4         1
5357        1517714.513    1892117.677    19.8    6627.5         1
5358        1517714.513    1892117.677    19.8    6628.7         1
5359        1517714.513    1892117.677    19.8    6629.8         1
5360        1517714.513    1892117.677    19.8    6631.0         1
5361        1517714.513    1892117.677    19.8    6632.2         1
5362        1517714.513    1892117.677    19.8    6633.5         1
5363        1517714.513    1892117.677    19.8    6634.6         1
5364        1517714.513    1892117.677    19.8    6635.8         1
5365        1517714.513    1892117.677    19.8    6636.9         1
5366        1517714.513    1892117.677    19.8    6638.1         1
5367        1517714.513    1892117.677    19.8    6639.2         1
5368        1517714.513    1892117.677    19.8    6640.4         1
5369        1517714.513    1892117.677    19.8    6641.6         1
5370        1517714.513    1892117.677    19.8    6642.7         1
5371        1517714.513    1892117.677    19.8    6643.9         1
5372        1517714.513    1892117.677    19.8    6645.0         1
5373        1517714.513    1892117.677    19.8    6646.1         1
5374        1517714.513    1892117.677    19.8    6647.5         1
5375        1517714.513    1892117.677    19.8    6648.6         1
5376        1517714.513    1892117.677    19.8    6649.8         1
5377        1517714.513    1892117.677    19.8    6651.0         1
5378        1517714.513    1892117.677    19.8    6652.1         1
5379        1517714.513    1892117.677    19.8    6653.3         1
5380        1517714.513    1892117.677    19.8    6654.4         1
5381        1517714.513    1892117.677    19.8    6655.6         1
5382        1517714.513    1892117.677    19.8    6656.8         1
5383        1517714.513    1892117.677    19.8    6657.9         1
5384        1517714.513    1892117.677    19.8    6659.1         1
5385        1517714.513    1892117.677    19.8    6660.2         1
5386        1517714.513    1892117.677    19.8    6661.4         1
5387        1517714.513    1892117.677    19.8    6662.6         1
5388        1517714.513    1892117.677    19.8    6663.9         1
5389        1517714.513    1892117.677    19.8    6665.0         1
5390        1517714.513    1892117.677    19.8    6666.2         1
5391        1517714.513    1892117.677    19.8    6667.4         1
5392        1517714.513    1892117.677    19.8    6668.6         1
5393        1517714.513    1892117.677    19.8    6669.7         1
5394        1517714.513    1892117.677    19.8    6670.9         1
5395        1517714.513    1892117.677    19.8    6672.0         1
5396        1517714.513    1892117.677    19.8    6673.2         1
5397        1517714.513    1892117.677    19.8    6674.3         1
5398        1517714.513    1892117.677    19.8    6675.5         1
5399        1517714.513    1892117.677    19.8    6676.7         1
5400        1517714.513    1892117.677    19.8    6677.8         1
5401        1517714.513    1892117.677    19.8    6679.2         1
5402        1517714.513    1892117.677    19.8    6680.4         1
5403        1517714.513    1892117.677    19.8    6681.5         1
5404        1517714.513    1892117.677    19.8    6682.8         1
5405        1517714.513    1892117.677    19.8    6684.0         1
5406        1517714.513    1892117.677    19.8    6685.1         1
5407        1517714.513    1892117.677    19.8    6686.3         1
5408        1517714.513    1892117.677    19.8    6687.5         1
5409        1517714.513    1892117.677    19.8    6688.7         1
5410        1517714.513    1892117.677    19.8    6689.9         1
5411        1517714.513    1892117.677    19.8    6691.1         1
5412        1517714.513    1892117.677    19.8    6692.2         1
5413        1517714.513    1892117.677    19.8    6693.6         1
5414        1517714.513    1892117.677    19.8    6694.8         1
5415        1517714.513    1892117.677    19.8    6696.0         1
5416        1517714.513    1892117.677    19.8    6697.1         1
5417        1517714.513    1892117.677    19.8    6698.3         1
5418        1517714.513    1892117.677    19.8    6699.4         1
5419        1517714.513    1892117.677    19.8    6700.6         1
5420        1517714.513    1892117.677    19.8    6701.8         1
5421        1517714.513    1892117.677    19.8    6703.0         1
5422        1517714.513    1892117.677    19.8    6704.1         1
5423        1517714.513    1892117.677    19.8    6705.3         1
5424        1517714.513    1892117.677    19.8    6706.5         1
5425        1517714.513    1892117.677    19.8    6707.6         1
5426        1517714.513    1892117.677    19.8    6709.0         1
5427        1517714.513    1892117.677    19.8    6710.1         1
5428        1517714.513    1892117.677    19.8    6711.3         1
5429        1517714.513    1892117.677    19.8    6712.5         1
5430        1517714.513    1892117.677    19.8    6713.7         1
5431        1517714.513    1892117.677    19.8    6714.9         1
5432        1517714.513    1892117.677    19.8    6716.0         1
5433        1517714.513    1892117.677    19.8    6717.2         1
5434        1517714.513    1892117.677    19.8    6718.4         1
5435        1517714.513    1892117.677    19.8    6719.6         1
5436        1517714.513    1892117.677    19.8    6720.8         1
5437        1517714.513    1892117.677    19.8    6721.9         1
5438        1517714.513    1892117.677    19.8    6723.2         1
5439        1517714.513    1892117.677    19.8    6724.4         1
5440        1517714.513    1892117.677    19.8    6725.6         1
5441        1517714.513    1892117.677    19.8    6726.7         1
5442        1517714.513    1892117.677    19.8    6727.9         1
5443        1517714.513    1892117.677    19.8    6729.0         1
5444        1517714.513    1892117.677    19.8    6730.2         1
5445        1517714.513    1892117.677    19.8    6731.4         1
5446        1517714.513    1892117.677    19.8    6732.5         1
5447        1517714.513    1892117.677    19.8    6733.7         1
5448        1517714.513    1892117.677    19.8    6734.9         1
5449        1517714.513    1892117.677    19.8    6736.1         1
5450        1517714.513    1892117.677    19.8    6737.3         1
5451        1517714.513    1892117.677    19.8    6738.6         1
5452        1517714.513    1892117.677    19.8    6739.7         1
5453        1517714.513    1892117.677    19.8    6740.9         1
5454        1517714.513    1892117.677    19.8    6742.0         1
5455        1517714.513    1892117.677    19.8    6743.2         1
5456        1517714.513    1892117.677    19.8    6744.3         1
5457        1517714.513    1892117.677    19.8    6745.5         1
5458        1517714.513    1892117.677    19.8    6746.7         1
5459        1517714.513    1892117.677    19.8    6747.8         1
5460        1517714.513    1892117.677    19.8    6748.9         1
5461        1517714.513    1892117.677    19.8    6750.1         1
5462        1517714.513    1892117.677    19.8    6751.3         1
5463        1517714.513    1892117.677    19.8    6752.5         1
5464        1517714.513    1892117.677    19.8    6753.8         1
5465        1517714.513    1892117.677    19.8    6755.0         1
5466        1517714.513    1892117.677    19.8    6756.2         1
5467        1517714.513    1892117.677    19.8    6757.3         1
5468        1517714.513    1892117.677    19.8    6758.5         1
5469        1517714.513    1892117.677    19.8    6759.7         1
5470        1517714.513    1892117.677    19.8    6760.8         1
5471        1517714.513    1892117.677    19.8    6762.1         1
5472        1517714.513    1892117.677    19.8    6763.2         1
5473        1517714.513    1892117.677    19.8    6764.4         1
5474        1517714.513    1892117.677    19.8    6765.6         1
5475        1517714.513    1892117.677    19.8    6766.8         1
5476        1517714.513    1892117.677    19.8    6768.0         1
5477        1517714.513    1892117.677    19.8    6769.3         1
5478        1517714.513    1892117.677    19.8    6770.4         1
5479        1517714.513    1892117.677    19.8    6771.6         1
5480        1517714.513    1892117.677    19.8    6772.7         1
5481        1517714.513    1892117.677    19.8    6773.9         1
5482        1517714.513    1892117.677    19.8    6775.1         1
5483        1517714.513    1892117.677    19.8    6776.3         1
5484        1517714.513    1892117.677    19.8    6777.4         1
5485        1517714.513    1892117.677    19.8    6778.6         1
5486        1517714.513    1892117.677    19.8    6779.7         1
5487        1517714.513    1892117.677    19.8    6780.9         1
5488        1517714.513    1892117.677    19.8    6782.1         1
5489        1517714.513    1892117.677    19.8    6783.4         1
5490        1517714.513    1892117.677    19.8    6784.6         1
5491        1517714.513    1892117.677    19.8    6785.8         1
5492        1517714.513    1892117.677    19.8    6786.9         1
5493        1517714.513    1892117.677    19.8    6788.1         1
5494        1517714.513    1892117.677    19.8    6789.2         1
5495        1517714.513    1892117.677    19.8    6790.4         1
5496        1517714.513    1892117.677    19.8    6791.6         1
5497        1517714.513    1892117.677    19.8    6792.7         1
5498        1517714.513    1892117.677    19.8    6793.9         1
5499        1517714.513    1892117.677    19.8    6795.1         1
5500        1517714.513    1892117.677    19.8    6796.3         1
5501        1517714.513    1892117.677    19.8    6797.4         1
5502        1517714.513    1892117.677    19.8    6798.8         1
5503        1517714.513    1892117.677    19.8    6800.0         1
5504        1517714.513    1892117.677    19.8    6801.2         1
5505        1517714.513    1892117.677    19.8    6802.4         1
5506        1517714.513    1892117.677    19.8    6803.6         1
5507        1517714.513    1892117.677    19.8    6804.7         1
5508        1517714.513    1892117.677    19.8    6806.0         1
5509        1517714.513    1892117.677    19.8    6807.2         1
5510        1517714.513    1892117.677    19.8    6808.3         1
5511        1517714.513    1892117.677    19.8    6809.5         1
5512        1517714.513    1892117.677    19.8    6810.7         1
5513        1517714.513    1892117.677    19.8    6811.9         1
5514        1517714.513    1892117.677    19.8    6813.3         1
5515        1517714.513    1892117.677    19.8    6814.5         1
5516        1517714.513    1892117.677    19.8    6815.6         1
5517        1517714.513    1892117.677    19.8    6816.8         1
5518        1517714.513    1892117.677    19.8    6818.0         1
5519        1517714.513    1892117.677    19.8    6819.2         1
5520        1517714.513    1892117.677    19.8    6820.4         1
5521        1517714.513    1892117.677    19.8    6821.6         1
5522        1517714.513    1892117.677    19.8    6822.8         1
5523        1517714.513    1892117.677    19.8    6824.0         1
5524        1517714.513    1892117.677    19.8    6825.2         1
5525        1517714.513    1892117.677    19.8    6826.3         1
5526        1517714.513    1892117.677    19.8    6827.5         1
5527        1517714.513    1892117.677    19.8    6828.9         1
5528        1517714.513    1892117.677    19.8    6830.1         1
5529        1517714.513    1892117.677    19.8    6831.2         1
5530        1517714.513    1892117.677    19.8    6832.4         1
5531        1517714.513    1892117.677    19.8    6833.6         1
5532        1517714.513    1892117.677    19.8    6834.7         1
5533        1517714.513    1892117.677    19.8    6835.9         1
5534        1517714.513    1892117.677    19.8    6837.1         1
5535        1517714.513    1892117.677    19.8    6838.2         1
5536        1517714.513    1892117.677    19.8    6839.4         1
5537        1517714.513    1892117.677    19.8    6840.6         1
5538        1517714.513    1892117.677    19.8    6841.8         1
5539        1517714.513    1892117.677    19.8    6843.1         1
5540        1517714.513    1892117.677    19.8    6844.3         1
5541        1517714.513    1892117.677    19.8    6845.5         1
5542        1517714.513    1892117.677    19.8    6846.7         1
5543        1517714.513    1892117.677    19.8    6847.8         1
5544        1517714.513    1892117.677    19.8    6849.0         1
5545        1517714.513    1892117.677    19.8    6850.2         1
5546        1517714.513    1892117.677    19.8    6851.3         1
5547        1517714.513    1892117.677    19.8    6852.5         1
5548        1517714.513    1892117.677    19.8    6853.7         1
5549        1517714.513    1892117.677    19.8    6854.9         1
5550        1517714.513    1892117.677    19.8    6856.1         1
5551        1517714.513    1892117.677    19.8    6857.2         1
5552        1517714.513    1892117.677    19.8    6858.6         1
5553        1517714.513    1892117.677    19.8    6859.7         1
5554        1517714.513    1892117.677    19.8    6860.9         1
5555        1517714.513    1892117.677    19.8    6862.0         1
5556        1517714.513    1892117.677    19.8    6863.2         1
5557        1517714.513    1892117.677    19.8    6864.3         1
5558        1517714.513    1892117.677    19.8    6865.5         1
5559        1517714.513    1892117.677    19.8    6866.6         1
5560        1517714.513    1892117.677    19.8    6867.8         1
5561        1517714.513    1892117.677    19.8    6869.0         1
5562        1517714.513    1892117.677    19.8    6870.1         1
5563        1517714.513    1892117.677    19.8    6871.2         1
5564        1517714.513    1892117.677    19.8    6872.4         1
5565        1517714.513    1892117.677    19.8    6873.7         1
5566        1517714.513    1892117.677    19.8    6874.9         1
5567        1517714.513    1892117.677    19.8    6876.0         1
5568        1517714.513    1892117.677    19.8    6877.1         1
5569        1517714.513    1892117.677    19.8    6878.3         1
5570        1517714.513    1892117.677    19.8    6879.4         1
5571        1517714.513    1892117.677    19.8    6880.6         1
5572        1517714.513    1892117.677    19.8    6881.7         1
5573        1517714.513    1892117.677    19.8    6882.9         1
5574        1517714.513    1892117.677    19.8    6884.0         1
5575        1517714.513    1892117.677    19.8    6885.1         1
5576        1517714.513    1892117.677    19.8    6886.3         1
5577        1517714.513    1892117.677    19.8    6887.4         1
5578        1517714.513    1892117.677    19.8    6888.8         1
5579        1517714.513    1892117.677    19.8    6889.9         1
5580        1517714.513    1892117.677    19.8    6891.0         1
5581        1517714.513    1892117.677    19.8    6892.2         1
5582        1517714.513    1892117.677    19.8    6893.4         1
5583        1517714.513    1892117.677    19.8    6894.5         1
5584        1517714.513    1892117.677    19.8    6895.7         1
5585        1517714.513    1892117.677    19.8    6896.8         1
5586        1517714.513    1892117.677    19.8    6898.0         1
5587        1517714.513    1892117.677    19.8    6899.1         1
5588        1517714.513    1892117.677    19.8    6900.2         1
5589        1517714.513    1892117.677    19.8    6901.4         1
5590        1517714.513    1892117.677    19.8    6902.6         1
5591        1517714.513    1892117.677    19.8    6903.8         1
5592        1517714.513    1892117.677    19.8    6905.0         1
5593        1517714.513    1892117.677    19.8    6906.1         1
5594        1517714.513    1892117.677    19.8    6907.3         1
5595        1517714.513    1892117.677    19.8    6908.4         1
5596        1517714.513    1892117.677    19.8    6909.6         1
5597        1517714.513    1892117.677    19.8    6910.7         1
5598        1517714.513    1892117.677    19.8    6911.9         1
5599        1517714.513    1892117.677    19.8    6913.0         1
5600        1517714.513    1892117.677    19.8    6914.1         1
5601        1517714.513    1892117.677    19.8    6915.3         1
5602        1517714.513    1892117.677    19.8    6916.4         1
5603        1517714.513    1892117.677    19.8    6917.6         1
5604        1517714.513    1892117.677    19.8    6918.9         1
5605        1517714.513    1892117.677    19.8    6920.0         1
5606        1517714.513    1892117.677    19.8    6921.2         1
5607        1517714.513    1892117.677    19.8    6922.3         1
5608        1517714.513    1892117.677    19.8    6923.4         1
5609        1517714.513    1892117.677    19.8    6924.6         1
5610        1517714.513    1892117.677    19.8    6925.7         1
5611        1517714.513    1892117.677    19.8    6926.9         1
5612        1517714.513    1892117.677    19.8    6928.0         1
5613        1517714.513    1892117.677    19.8    6929.1         1
5614        1517714.513    1892117.677    19.8    6930.2         1
