    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 11311  6510 224431.473   32  145 222849.064 224827.968  0.89%  98.2 1590s
 11355  6544 224589.845   31  139 222849.064 224827.823  0.89%  98.4 1595s
 11391  6572 223559.371   40  130 222849.064 224827.803  0.89%  98.4 1600s
 11432  6600 223219.353   42  110 222849.064 224826.487  0.89%  98.5 1605s
 11472  6629 222955.346   53  126 222849.064 224826.400  0.89%  98.5 1610s
 11513  6650 222891.743   55  116 222849.064 224824.738  0.89%  98.5 1615s
 11557  6666 224212.971   38  138 222849.064 224822.415  0.89%  98.6 1620s
 11593  6692 223150.978   48  120 222849.064 224821.715  0.89%  98.6 1625s
 11633  6714 224480.883   31  147 222849.064 224820.984  0.88%  98.6 1630s
 11667  6738 224248.900   36  135 222849.064 224820.660  0.88%  98.6 1635s
 11709  6780 222883.908   62   87 222849.064 224820.660  0.88%  98.6 1640s
 11749  6799     cutoff   58      222849.064 224820.486  0.88%  98.6 1645s
 11783  6819 224758.854   32  150 222849.064 224819.161  0.88%  98.6 1650s
 11817  6841 224371.060   35  133 222849.064 224818.631  0.88%  98.6 1655s
 11822  6846 224257.883   40  129 222849.064 224818.631  0.88%  98.6 1660s
 11866  6876 224472.934   34  138 222849.064 224817.743  0.88%  98.6 1665s
 11912  6911 224403.978   33  142 222849.064 224817.368  0.88%  98.8 1670s
 11941  6926 224556.889   34  155 222849.064 224816.637  0.88%  98.9 1675s
 11968  6943 223912.471   38  127 222849.064 224816.316  0.88%  98.9 1680s
 12001  6968 223472.562   44  128 222849.064 224815.418  0.88%  99.0 1685s
 12024  6982 223792.476   41  130 222849.064 224814.950  0.88%  99.0 1690s
 12060  7006 224090.699   33  128 222849.064 224814.697  0.88%  99.0 1695s
 12109  7045 223703.030   46  139 222849.064 224814.318  0.88%  99.2 1700s
 12154  7072 224482.341   31  140 222849.064 224813.050  0.88%  99.2 1705s
 12192  7100 224190.507   36  135 222849.064 224812.622  0.88%  99.2 1710s
 12243  7135 223376.152   47  123 222849.064 224812.304  0.88%  99.1 1715s
 12263  7141 224432.980   29  136 222849.064 224812.269  0.88%  99.1 1722s
 12291  7157 224661.099   29  140 222849.064 224811.466  0.88%  99.1 1725s
 12318  7184 224184.164   34  121 222849.064 224811.466  0.88%  99.2 1730s
 12389  7215 224357.054   34  148 222849.064 224810.563  0.88%  99.2 1735s
 12427  7245 223316.218   47  132 222849.064 224810.257  0.88%  99.2 1740s
 12465  7255 224498.471   30  134 222849.064 224809.978  0.88%  99.3 1745s
 12526  7301 224285.899   34  131 222849.064 224809.226  0.88%  99.3 1750s
 12572  7331 223307.191   41  119 222849.064 224809.115  0.88%  99.4 1755s
 12614  7354 222854.153   50  126 222849.064 224808.824  0.88%  99.4 1760s
 12659  7378 224171.437   37  133 222849.064 224808.462  0.88%  99.4 1765s
 12700  7411 223758.480   48  132 222849.064 224807.907  0.88%  99.4 1775s
 12738  7435     cutoff   50      222849.064 224807.605  0.88%  99.4 1780s
 12787  7470 223861.332   44  135 222849.064 224806.177  0.88%  99.3 1785s
 12830  7499 223743.252   38  138 222849.064 224804.348  0.88%  99.4 1790s
 12876  7533 223542.585   41  134 222849.064 224803.677  0.88%  99.5 1795s
 12926  7557 224427.095   32  148 222849.064 224803.259  0.88%   100 1800s
 12957  7580 224515.088   33  139 222849.064 224802.647  0.88%   100 1805s
 12994  7603 224637.109   31  144 222849.064 224801.962  0.88%   100 1810s
 13025  7627 223503.733   38  131 222849.064 224800.284  0.88%   100 1815s
 13065  7657 222878.248   53  121 222849.064 224799.663  0.88%   100 1820s
 13107  7675     cutoff   52      222849.064 224799.167  0.88%   100 1825s
 13147  7692 224393.455   31  142 222849.064 224798.540  0.87%   100 1830s
 13171  7716 223522.233   43  123 222849.064 224798.540  0.87%   100 1835s
 13209  7744 224450.781   33  132 222849.064 224797.868  0.87%   100 1840s
 13261  7788 224370.955   31  141 222849.064 224796.222  0.87%   100 1845s
 13308  7827 222992.044   49  132 222849.064 224795.026  0.87%   100 1850s
 13352  7847 223964.676   39  134 222849.064 224793.396  0.87%   100 1855s
 13390  7873 223331.669   44  127 222849.064 224792.516  0.87%   100 1860s
 13431  7896 224168.390   36  129 222849.064 224791.304  0.87%   100 1865s
 13473  7926 223029.007   50  100 222849.064 224791.074  0.87%   100 1870s
 13511  7948 224068.103   33  145 222849.064 224789.564  0.87%   100 1875s
 13548  7977 223988.596   37  114 222849.064 224788.588  0.87%   100 1880s
 13607  8028 222873.260   55  128 222849.064 224786.917  0.87%   100 1885s
 13646  8046 224307.062   34  149 222849.064 224786.034  0.87%   100 1890s
 13681  8071 223846.618   36  116 222849.064 224784.898  0.87%   100 1895s
 13730  8096 224623.040   29  137 222849.064 224783.736  0.87%   100 1900s
 13771  8125 224232.668   35  141 222849.064 224780.556  0.87%   100 1905s
 13811  8155 224050.739   31  143 222849.064 224780.089  0.87%   100 1910s
 13861  8194 222913.055   60  100 222849.064 224779.418  0.87%   100 1915s
 13909  8209 224266.072   35  140 222849.064 224777.473  0.87%   100 1920s
 13958  8248 224031.967   36  123 222849.064 224776.022  0.86%   100 1925s
 13990  8268 223114.841   36  110 222849.064 224775.926  0.86%   100 1933s
 14010  8280 223612.906   41  120 222849.064 224775.764  0.86%   100 1935s
 14057  8317 223305.960   41  126 222849.064 224775.565  0.86%   100 1940s
 14105  8341 224348.278   32  141 222849.064 224769.361  0.86%   100 1945s
 14138  8362 224018.245   34  125 222849.064 224769.113  0.86%   101 1950s
 14185  8393 224584.176   32  145 222849.064 224768.250  0.86%   100 1955s
 14223  8423 223689.540   42  118 222849.064 224768.041  0.86%   101 1960s
 14270  8458 223510.688   44  115 222849.064 224767.201  0.86%   101 1965s
 14325  8503 223117.971   50  129 222849.064 224765.490  0.86%   101 1970s
 14361  8522 223486.411   38  116 222849.064 224763.875  0.86%   101 1975s
 14397  8550 223816.950   39  126 222849.064 224763.599  0.86%   101 1980s
 14445  8588 223641.590   46  129 222849.064 224762.025  0.86%   101 1985s
 14497  8618 222899.594   47  106 222849.064 224761.935  0.86%   101 1990s
 14537  8642 224188.909   33  139 222849.064 224761.623  0.86%   101 1995s
 14578  8673 223139.048   50  118 222849.064 224760.925  0.86%   101 2000s
 14652  8695 224307.636   31  142 222849.064 224760.223  0.86%   101 2005s
 14700  8731 224206.672   35  137 222849.064 224760.164  0.86%   101 2010s
 14734  8758 223613.104   44  132 222849.064 224759.951  0.86%   101 2015s
 14772  8782 222907.598   50  127 222849.064 224759.837  0.86%   101 2020s
 14818  8804 224395.903   32  145 222849.064 224759.788  0.86%   101 2025s
 14863  8835 223570.367   47  112 222849.064 224759.592  0.86%   101 2030s
 14906  8860 224405.486   30  143 222849.064 224758.104  0.86%   101 2035s
 14945  8889 223797.606   44  129 222849.064 224757.784  0.86%   101 2040s
 14983  8917 223496.932   45  120 222849.064 224756.885  0.86%   101 2045s
 15030  8956 223497.899   41  126 222849.064 224755.839  0.86%   101 2051s
 15072  8988 223961.733   39  118 222849.064 224755.193  0.86%   101 2055s
 15133  9032 223956.069   36  115 222849.064 224754.263  0.85%   101 2060s
 15179  9070 223187.438   49  122 222849.064 224753.124  0.85%   101 2065s
 15215  9088 224350.937   39  143 222849.064 224751.416  0.85%   101 2070s
 15253  9114 223704.381   43  115 222849.064 224751.360  0.85%   101 2075s
 15296  9137 224462.781   28  145 222849.064 224749.969  0.85%   101 2080s
 15335  9166 223641.126   42  109 222849.064 224748.938  0.85%   101 2085s
 15400  9204 224552.111   30  141 222849.064 224748.350  0.85%   101 2090s
 15451  9254 222959.579   57   85 222849.064 224748.350  0.85%   101 2095s
 15503  9276 223067.641   53  123 222849.064 224747.208  0.85%   101 2100s
 15545  9298 224435.204   33  143 222849.064 224746.368  0.85%   101 2105s
 15588  9331 223730.894   43  111 222849.064 224745.771  0.85%   101 2110s
 15642  9359 224280.169   35  139 222849.064 224744.884  0.85%   101 2115s
 15680  9387 223879.597   44  137 222849.064 224744.743  0.85%   101 2120s
 15719  9413 223840.008   41  124 222849.064 224744.379  0.85%   101 2125s
 15765  9451 223870.484   43  132 222849.064 224744.226  0.85%   101 2130s
 15802  9480 223625.306   46  125 222849.064 224744.147  0.85%   101 2135s
 15842  9508 223609.593   45  112 222849.064 224744.134  0.85%   101 2140s
 15898  9538 224349.420   32  142 222849.064 224742.934  0.85%   101 2145s
 15933  9561 224116.984   32  138 222849.064 224742.811  0.85%   101 2150s
 15968  9587 223959.799   45  134 222849.064 224742.474  0.85%   101 2155s
 16005  9614 223032.558   39  121 222849.064 224742.456  0.85%   101 2160s
 16043  9634 224573.777   32  144 222849.064 224740.543  0.85%   101 2165s
 16086  9667 223646.477   42  133 222849.064 224739.462  0.85%   101 2170s
 16120  9685 223643.048   38  126 222849.064 224739.233  0.85%   101 2175s
 16165  9722 223560.730   49  117 222849.064 224737.811  0.85%   101 2180s
 16211  9758 223569.815   42  125 222849.064 224737.170  0.85%   101 2185s
 16265  9770 223782.116   42  138 222849.064 224736.665  0.85%   101 2190s
 16304  9796 223602.550   41  119 222849.064 224736.609  0.85%   102 2195s
 16363  9820     cutoff   53      222849.064 224736.391  0.85%   101 2200s
 16405  9853 223885.277   39  117 222849.064 224736.274  0.85%   102 2205s
 16460  9884 224624.274   27  152 222849.064 224735.790  0.85%   102 2210s
 16490  9906 224260.586   32  136 222849.064 224735.760  0.85%   102 2215s
 16527  9935 223396.057   50  134 222849.064 224735.699  0.85%   102 2220s
 16570  9970 223350.057   45  115 222849.064 224735.562  0.85%   102 2225s
 16614 10006 223139.174   51  117 222849.064 224735.029  0.85%   102 2230s
 16661 10035 223522.338   41  132 222849.064 224732.919  0.85%   102 2235s
 16702 10055 224449.178   30  145 222849.064 224732.711  0.85%   102 2240s
 16716 10069 223386.535   38  131 222849.064 224732.711  0.85%   102 2247s
 16718 10071 223353.019   39  128 222849.064 224732.711  0.85%   102 2252s
 16719 10072 223414.028   38  130 222849.064 224732.711  0.85%   102 2256s
 16721 10074 223166.893   41  126 222849.064 224732.711  0.85%   102 2261s
 16722 10075 223312.058   40  128 222849.064 224732.711  0.85%   102 2266s
 16723 10076 222996.695   41  117 222849.064 224732.711  0.85%   102 2270s
 16769 10102 224392.541   32  143 222849.064 224731.246  0.84%   102 2275s
 16813 10134     cutoff   51      222849.064 224730.486  0.84%   102 2280s
 16856 10160 224216.609   36  135 222849.064 224729.771  0.84%   102 2285s
 16901 10193 223688.609   39  114 222849.064 224729.675  0.84%   102 2290s
 16956 10228 224427.312   33  141 222849.064 224728.758  0.84%   102 2295s
 16995 10251 223523.875   37  120 222849.064 224728.708  0.84%   102 2300s
 17034 10280 223130.128   49  133 222849.064 224728.591  0.84%   102 2305s
 17074 10298 224429.782   31  148 222849.064 224727.923  0.84%   102 2310s
 17113 10329 224060.276   37  136 222849.064 224727.712  0.84%   102 2315s
 17159 10365 223702.826   46  134 222849.064 224727.645  0.84%   102 2320s
 17196 10392 223348.964   44  138 222849.064 224727.563  0.84%   102 2325s
 17241 10419 224133.161   34  137 222849.064 224726.489  0.84%   102 2330s
 17286 10463 222937.321   48  105 222849.064 224726.489  0.84%   102 2335s
 17328 10487 223980.404   39  127 222849.064 224725.177  0.84%   102 2340s
 17369 10518 223266.815   54  123 222849.064 224725.086  0.84%   102 2345s
 17408 10542 224255.933   38  141 222849.064 224723.978  0.84%   102 2350s
 17451 10577 223103.318   52   86 222849.064 224723.165  0.84%   102 2355s
 17490 10600 224017.681   32  136 222849.064 224722.807  0.84%   102 2360s
 17529 10629 223442.607   39  124 222849.064 224722.422  0.84%   102 2365s
 17580 10655 224457.283   31  137 222849.064 224721.344  0.84%   102 2370s
 17630 10697 224321.433   34  133 222849.064 224720.089  0.84%   102 2375s
 17669 10728 222973.567   51  107 222849.064 224719.876  0.84%   102 2380s
 17724 10749 223885.397   40  127 222849.064 224719.257  0.84%   102 2385s
 17771 10774 224645.768   34  144 222849.064 224718.574  0.84%   102 2390s
 17810 10805 223781.527   43  126 222849.064 224715.434  0.84%   102 2395s
 17845 10832 223033.887   52  122 222849.064 224714.987  0.84%   102 2400s
 17895 10867 223723.233   42  131 222849.064 224714.792  0.84%   102 2405s
 17935 10899 223829.695   41  124 222849.064 224714.737  0.84%   102 2410s
 17984 10941 223905.851   41  134 222849.064 224714.554  0.84%   102 2415s
 18041 10975 224324.665   34  138 222849.064 224714.451  0.84%   102 2420s
 18076 10998 223807.851   39  134 222849.064 224714.107  0.84%   102 2425s
 18120 11022 224021.915   39  142 222849.064 224713.558  0.84%   102 2430s
 18159 11049 223005.300   51  123 222849.064 224712.402  0.84%   102 2435s
 18197 11079 223286.431   45  110 222849.064 224712.289  0.84%   102 2440s
 18227 11101 223146.499   50  128 222849.064 224712.045  0.84%   102 2445s
 18262 11121 224095.170   34  143 222849.064 224711.524  0.84%   103 2450s
 18305 11157 223665.007   37  123 222849.064 224711.207  0.84%   103 2455s
 18344 11186 223058.063   44  113 222849.064 224711.073  0.84%   103 2460s
 18389 11215 222877.616   55  124 222849.064 224711.038  0.84%   103 2465s
 18445 11231 222857.780   47  106 222849.064 224710.894  0.84%   103 2470s
 18487 11257 223385.978   46  126 222849.064 224710.141  0.84%   103 2475s
 18534 11281 224628.510   30  147 222849.064 224709.046  0.83%   103 2480s
 18588 11319 222965.904   46  113 222849.064 224708.977  0.83%   103 2485s
 18631 11347 224237.418   38  142 222849.064 224708.835  0.83%   103 2490s
 18673 11389 222871.437   54  108 222849.064 224708.835  0.83%   103 2495s
 18707 11401 223980.770   32  134 222849.064 224708.266  0.83%   103 2500s
 18755 11431 224650.180   27  144 222849.064 224708.044  0.83%   103 2505s
 18808 11471 223910.536   39  123 222849.064 224707.694  0.83%   103 2510s
 18856 11508 224064.848   35  128 222849.064 224707.643  0.83%   103 2515s
 18901 11543 223125.606   50  119 222849.064 224707.617  0.83%   103 2520s
 18949 11561 224549.339   29  143 222849.064 224706.739  0.83%   103 2525s
 18988 11594 223541.498   42  113 222849.064 224706.326  0.83%   103 2530s
 19041 11637 223287.648   55   88 222849.064 224705.922  0.83%   103 2535s
 19096 11676 223966.938   38  140 222849.064 224705.126  0.83%   103 2540s
 19131 11700 222927.314   44  122 222849.064 224704.752  0.83%   103 2545s
 19184 11735 223972.669   40  141 222849.064 224704.164  0.83%   103 2550s
 19241 11758 223865.549   39  128 222849.064 224703.996  0.83%   103 2555s
 19281 11784 223433.021   44  112 222849.064 224703.902  0.83%   103 2560s
 19322 11805 224464.881   35  151 222849.064 224701.300  0.83%   103 2565s
 19360 11833 223726.797   41  118 222849.064 224700.126  0.83%   103 2570s
 19400 11865 223451.326   43  120 222849.064 224699.211  0.83%   103 2575s
 19447 11900 223193.652   50  118 222849.064 224699.209  0.83%   103 2580s
 19499 11930     cutoff   53      222849.064 224699.158  0.83%   103 2585s
 19541 11956 223784.176   39  129 222849.064 224697.261  0.83%   103 2590s
 19584 11991 223188.690   51  110 222849.064 224696.719  0.83%   103 2595s
 19626 12012 224212.584   37  133 222849.064 224696.087  0.83%   103 2600s
 19660 12034 223988.129   41  141 222849.064 224695.569  0.83%   103 2605s
 19665 12039 224016.482   41  142 222849.064 224695.569  0.83%   103 2610s
 19696 12066 223024.199   52  128 222849.064 224695.569  0.83%   103 2615s
 19732 12086 223508.657   41  112 222849.064 224694.373  0.83%   103 2620s
 19794 12134     cutoff   62      222849.064 224693.812  0.83%   103 2625s
 19835 12160 223838.675   36  125 222849.064 224693.456  0.83%   103 2630s
 19883 12196 222940.087   55  115 222849.064 224693.154  0.83%   103 2635s
 19925 12220 223783.958   37  136 222849.064 224693.074  0.83%   103 2640s
 19989 12246 224460.200   30  151 222849.064 224692.966  0.83%   103 2645s
 20027 12274 223770.960   37  140 222849.064 224692.746  0.83%   103 2650s
 20074 12305 224217.060   37  139 222849.064 224691.461  0.83%   103 2655s
 20120 12335 223951.464   35  128 222849.064 224690.824  0.83%   103 2660s
 20175 12378 223590.645   43  132 222849.064 224690.597  0.83%   103 2665s
 20223 12410 224450.721   36  144 222849.064 224688.947  0.83%   103 2670s
 20258 12433 223908.510   36  138 222849.064 224688.877  0.83%   103 2675s
 20294 12461 223152.205   46  124 222849.064 224688.678  0.83%   103 2680s
 20338 12489 224187.753   39  136 222849.064 224688.238  0.83%   103 2685s
 20376 12515 223809.300   38  113 222849.064 224687.838  0.83%   103 2690s
 20430 12555     cutoff   53      222849.064 224686.721  0.82%   103 2695s
 20470 12577 224277.039   33  143 222849.064 224685.883  0.82%   103 2700s
 20512 12607 224477.202   33  144 222849.064 224685.680  0.82%   103 2705s
 20549 12640 222966.195   47  117 222849.064 224685.680  0.82%   103 2710s
 20590 12663 224554.837   34  148 222849.064 224683.763  0.82%   103 2715s
 20628 12687 224085.645   38  135 222849.064 224683.603  0.82%   103 2720s
 20663 12712 223257.461   41  105 222849.064 224683.317  0.82%   103 2725s
 20701 12736 222947.570   54  116 222849.064 224682.603  0.82%   103 2730s
 20741 12768 223396.664   49  116 222849.064 224682.547  0.82%   103 2735s
 20789 12798 223011.247   55  118 222849.064 224682.054  0.82%   103 2740s
 20831 12820 223953.614   41  133 222849.064 224680.776  0.82%   103 2745s
 20864 12843 223732.138   38  142 222849.064 224680.615  0.82%   103 2750s
 20903 12868 223861.469   35  123 222849.064 224680.331  0.82%   103 2755s
 20949 12898 224238.593   34  130 222849.064 224679.808  0.82%   103 2760s
 20992 12929 224319.766   32  131 222849.064 224679.700  0.82%   103 2765s
 21042 12971 222946.097   51  106 222849.064 224678.926  0.82%   103 2770s
 21085 12986 224227.976   29  142 222849.064 224677.926  0.82%   103 2775s
 21117 13008 223817.215   34  126 222849.064 224676.596  0.82%   103 2780s
 21156 13039 223067.834   53  134 222849.064 224676.466  0.82%   103 2785s
 21194 13055 224357.123   34  145 222849.064 224675.978  0.82%   103 2790s
 21244 13097 224472.397   33  140 222849.064 224675.314  0.82%   103 2795s
 21274 13115 224116.632   37  129 222849.064 224674.254  0.82%   103 2800s
 21318 13151 222940.764   54  129 222849.064 224674.244  0.82%   103 2805s
 21361 13166 223799.643   38  128 222849.064 224672.793  0.82%   103 2810s
 21413 13204 223113.340   55  112 222849.064 224672.248  0.82%   103 2815s
 21450 13223 224104.104   34  140 222849.064 224671.245  0.82%   103 2820s
 21499 13242 223595.650   40  130 222849.064 224671.063  0.82%   103 2825s
 21541 13268 224331.076   31  147 222849.064 224669.861  0.82%   103 2830s
 21597 13312 223837.191   41  124 222849.064 224669.656  0.82%   103 2835s
 21643 13344 222877.808   53  115 222849.064 224669.179  0.82%   103 2840s
 21689 13369 223646.188   41  137 222849.064 224669.078  0.82%   103 2845s
 21728 13390 224037.016   40  138 222849.064 224668.806  0.82%   103 2850s
 21763 13417 223396.336   47  109 222849.064 224668.165  0.82%   103 2855s
 21802 13439 224279.757   36  132 222849.064 224666.649  0.82%   103 2860s
 21843 13467 222858.488   48  121 222849.064 224666.082  0.82%   103 2865s
 21890 13502 222854.891   53   96 222849.064 224664.916  0.81%   103 2870s
 21929 13531 223299.706   47  113 222849.064 224664.346  0.81%   103 2875s
 21962 13548 223729.988   46  128 222849.064 224664.250  0.81%   103 2880s
 22005 13570 224470.534   29  147 222849.064 224662.527  0.81%   103 2885s
 22044 13599 223452.484   46  127 222849.064 224662.480  0.81%   103 2891s
 22086 13617     cutoff   54      222849.064 224661.479  0.81%   103 2895s
 22119 13638 224223.153   37  127 222849.064 224659.154  0.81%   103 2900s
 22157 13666 224199.495   33  134 222849.064 224658.570  0.81%   103 2905s
 22204 13705 223084.465   39  122 222849.064 224658.570  0.81%   103 2910s
 22267 13726 222949.524   43  116 222849.064 224658.570  0.81%   103 2915s
 22329 13740 224499.449   34  148 222849.064 224657.810  0.81%   103 2920s
 22361 13772 223290.125   45  125 222849.064 224657.810  0.81%   104 2925s
 22403 13802 223466.240   41  128 222849.064 224657.759  0.81%   104 2930s
 22452 13827 224276.334   32  143 222849.064 224656.876  0.81%   104 2935s
 22491 13858 223401.875   45  109 222849.064 224655.775  0.81%   104 2940s
 22535 13884 224487.908   29  143 222849.064 224655.024  0.81%   104 2945s
 22548 13897 223303.897   42  104 222849.064 224655.024  0.81%   104 2950s
 22583 13918 223953.945   39  130 222849.064 224654.525  0.81%   104 2955s
 22615 13942 224023.169   38  128 222849.064 224654.185  0.81%   104 2960s
 22670 13989 222925.371   54  121 222849.064 224653.728  0.81%   104 2965s
 22705 14014 223223.430   51  106 222849.064 224653.573  0.81%   104 2970s
 22750 14042 224151.507   38  128 222849.064 224653.169  0.81%   104 2975s
 22793 14073 222851.911   50  115 222849.064 224653.128  0.81%   104 2980s
 22830 14093 224121.427   38  124 222849.064 224652.911  0.81%   104 2985s
 22881 14127 224282.886   34  126 222849.064 224651.564  0.81%   104 2990s
 22932 14171 223008.956   53  114 222849.064 224651.062  0.81%   104 2995s
 22978 14196 224410.282   33  148 222849.064 224649.965  0.81%   104 3000s
 23026 14212 224357.272   29  143 222849.064 224649.788  0.81%   104 3005s
 23064 14250 222929.888   54   88 222849.064 224649.788  0.81%   104 3010s
 23104 14270 223747.584   31  117 222849.064 224649.508  0.81%   104 3015s
 23161 14301 224380.290   31  142 222849.064 224649.184  0.81%   104 3020s
 23208 14336 223027.436   47   85 222849.064 224648.987  0.81%   103 3025s
 23249 14366 223317.401   47  123 222849.064 224648.889  0.81%   104 3030s
 23290 14397 223259.392   45  124 222849.064 224648.837  0.81%   104 3035s
 23331 14422 224215.675   38  137 222849.064 224648.514  0.81%   104 3040s
 23378 14447 224371.252   33  149 222849.064 224648.227  0.81%   104 3045s
 23427 14488 224412.161   39  133 222849.064 224647.874  0.81%   104 3050s
 23469 14522 223326.244   52  123 222849.064 224647.732  0.81%   104 3055s
 23506 14541 224133.089   34  132 222849.064 224647.495  0.81%   104 3060s
 23553 14570 224333.261   31  148 222849.064 224647.369  0.81%   104 3065s
 23590 14597 223374.337   49  105 222849.064 224646.541  0.81%   104 3070s
 23635 14621 224288.318   36  134 222849.064 224646.273  0.81%   104 3075s
 23683 14656 223353.916   51  112 222849.064 224645.839  0.81%   104 3080s
 23712 14677 223413.342   47  120 222849.064 224645.728  0.81%   104 3085s
 23741 14696 223822.734   37  134 222849.064 224645.519  0.81%   104 3090s
 23773 14728 223380.556   42  128 222849.064 224645.519  0.81%   104 3095s
 23834 14754 224459.215   29  142 222849.064 224645.377  0.81%   104 3100s
 23872 14780 224055.880   39  136 222849.064 224645.045  0.81%   104 3105s
 23920 14816 223713.048   35  127 222849.064 224644.905  0.81%   104 3110s
 23961 14835 224426.603   31  138 222849.064 224644.328  0.81%   104 3115s
 24008 14864 222850.107   56  106 222849.064 224644.317  0.81%   104 3120s
 24048 14888 224229.067   36  131 222849.064 224643.950  0.81%   104 3127s
 24069 14905 222902.448   54  106 222849.064 224643.950  0.81%   104 3130s
 24115 14931 223687.192   37  127 222849.064 224643.784  0.81%   104 3135s
 24172 14964 224291.859   33  144 222849.064 224642.739  0.80%   104 3140s
 24206 14990 223808.967   37  126 222849.064 224642.076  0.80%   104 3145s
 24252 15016 224399.452   33  146 222849.064 224642.054  0.80%   104 3150s
 24294 15050 223509.077   45  123 222849.064 224641.831  0.80%   104 3155s
 24338 15074 223933.762   37  126 222849.064 224641.510  0.80%   104 3160s
 24391 15115 223196.594   49  118 222849.064 224641.290  0.80%   104 3165s
 24431 15137 224128.439   36  136 222849.064 224640.403  0.80%   104 3170s
 24478 15170 223913.934   38  130 222849.064 224640.230  0.80%   104 3175s
 24522 15188 223643.740   39  137 222849.064 224640.211  0.80%   104 3180s
 24569 15210 224398.660   28  135 222849.064 224639.686  0.80%   104 3185s
 24617 15248 223298.858   52  108 222849.064 224639.570  0.80%   104 3190s
 24665 15274 224129.183   36  148 222849.064 224638.535  0.80%   104 3195s
 24712 15301 224362.045   33  142 222849.064 224638.396  0.80%   104 3200s
 24749 15324 223741.477   38  115 222849.064 224637.939  0.80%   104 3205s
 24811 15374 222955.041   56  104 222849.064 224637.755  0.80%   104 3210s
 24855 15394 224319.426   34  139 222849.064 224637.716  0.80%   104 3215s
 24894 15423 223898.837   42  129 222849.064 224637.409  0.80%   104 3220s
 24937 15452 223047.500   49  131 222849.064 224636.579  0.80%   104 3225s
 24980 15479 223632.206   41  110 222849.064 224635.814  0.80%   104 3230s
 25033 15510 224177.890   34  136 222849.064 224635.420  0.80%   104 3235s
 25058 15535 223265.602   47  104 222849.064 224635.420  0.80%   104 3240s
 25110 15559 224406.874   30  138 222849.064 224634.699  0.80%   104 3245s
 25162 15589 223586.149   39  114 222849.064 224634.288  0.80%   104 3250s
 25227 15632 222887.196   51  112 222849.064 224634.197  0.80%   104 3255s
 25284 15656 223595.554   43  136 222849.064 224633.721  0.80%   104 3260s
 25317 15677 223181.589   48  143 222849.064 224632.562  0.80%   104 3265s
 25356 15693 224148.372   35  136 222849.064 224631.639  0.80%   104 3270s
 25395 15722 222874.328   54  116 222849.064 224631.594  0.80%   104 3275s
 25441 15746 223840.099   35  113 222849.064 224630.060  0.80%   104 3280s
 25488 15769 223934.098   40  135 222849.064 224629.202  0.80%   104 3285s
 25520 15795     cutoff   53      222849.064 224629.202  0.80%   104 3290s
 25566 15825 223011.901   54  104 222849.064 224628.508  0.80%   104 3295s
 25607 15854     cutoff   47      222849.064 224628.285  0.80%   104 3300s
 25642 15873 224462.558   31  144 222849.064 224628.108  0.80%   104 3305s
 25680 15903 223987.851   38  142 222849.064 224627.946  0.80%   104 3310s
 25724 15930 224301.140   35  143 222849.064 224626.357  0.80%   104 3315s
 25762 15952 223807.547   41  126 222849.064 224625.898  0.80%   104 3320s
 25806 15984 222898.918   56  122 222849.064 224625.131  0.80%   104 3325s
 25847 16015 223081.991   49  113 222849.064 224624.750  0.80%   104 3330s
 25892 16042 223886.892   34  149 222849.064 224624.259  0.80%   104 3335s
 25922 16064 223857.417   38  131 222849.064 224623.933  0.80%   104 3340s
 25964 16090 223161.597   50  121 222849.064 224623.766  0.80%   104 3345s
 26007 16121 223201.383   47  108 222849.064 224623.670  0.80%   104 3350s
 26020 16126 224223.985   34  138 222849.064 224623.638  0.80%   104 3355s
 26050 16148 223403.308   42  133 222849.064 224623.213  0.80%   104 3360s
 26080 16166 223418.148   44   89 222849.064 224623.197  0.80%   104 3365s
 26150 16204 224063.407   38  132 222849.064 224622.549  0.80%   104 3370s
 26196 16240 223274.756   49  107 222849.064 224622.404  0.80%   104 3375s
 26254 16278 224111.129   32  131 222849.064 224621.229  0.80%   104 3380s
 26308 16321 223699.612   38  139 222849.064 224620.985  0.80%   104 3385s
 26353 16348 224325.782   32  139 222849.064 224620.602  0.79%   104 3390s
 26390 16377 223735.867   39  129 222849.064 224620.593  0.79%   104 3395s
 26427 16401 222954.159   42  117 222849.064 224620.555  0.79%   104 3400s
 26469 16423 224053.545   38  130 222849.064 224620.001  0.79%   104 3405s
 26509 16451 222932.735   49  122 222849.064 224619.885  0.79%   104 3410s
 26553 16479 224007.111   37  125 222849.064 224619.488  0.79%   104 3415s
 26591 16503 223214.259   43  129 222849.064 224619.442  0.79%   104 3420s
 26634 16530 224140.774   31  139 222849.064 224619.147  0.79%   104 3425s
 26684 16536 222904.668   43  109 222849.064 224619.147  0.79%   104 3430s
 26731 16555 223934.693   39  115 222849.064 224618.827  0.79%   104 3435s
 26779 16584 224212.549   35  133 222849.064 224618.349  0.79%   104 3440s
 26815 16610 223382.735   36  122 222849.064 224618.280  0.79%   104 3445s
 26868 16644 223312.739   46  123 222849.064 224617.990  0.79%   104 3450s
 26919 16681 223118.588   55   97 222849.064 224617.647  0.79%   104 3455s
 26966 16712 223780.524   40  120 222849.064 224617.189  0.79%   104 3460s
