    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 90146 60621     cutoff   61      223582.213 225022.695  0.64%   108 5545s
 90180 60641 224582.209   39  149 223582.213 225022.520  0.64%   108 5550s
 90243 60688 224001.253   47  110 223582.213 225022.426  0.64%   108 5555s
 90333 60748 223946.855   53  139 223582.213 225022.347  0.64%   108 5560s
 90404 60796     cutoff   53      223582.213 225022.153  0.64%   108 5565s
 90468 60842 224747.674   34  140 223582.213 225022.015  0.64%   108 5570s
 90576 60904 223650.151   56  101 223582.213 225021.898  0.64%   108 5575s
 90651 60948 224253.958   44  142 223582.213 225021.641  0.64%   108 5580s
 90713 61002 223734.458   57  103 223582.213 225021.299  0.64%   108 5585s
 90795 61044     cutoff   60      223582.213 225021.098  0.64%   108 5590s
 90853 61082 224738.119   34  155 223582.213 225020.664  0.64%   108 5595s
 90926 61127 224629.773   41  153 223582.213 225020.603  0.64%   108 5600s
 90983 61158 224539.652   36  130 223582.213 225020.524  0.64%   108 5605s
 91066 61223 224021.019   49  131 223582.213 225020.321  0.64%   108 5610s
 91132 61266 224060.304   44  138 223582.213 225020.176  0.64%   108 5615s
 91207 61315 224586.982   35  141 223582.213 225020.080  0.64%   108 5620s
 91284 61364 223916.381   49  134 223582.213 225020.023  0.64%   108 5625s
 91370 61408 224657.737   35  155 223582.213 225019.782  0.64%   108 5630s
 91441 61457 224133.325   50  123 223582.213 225019.550  0.64%   108 5635s
 91523 61515 224773.136   32  159 223582.213 225019.425  0.64%   108 5640s
 91609 61577 223971.937   51  119 223582.213 225019.285  0.64%   108 5645s
 91690 61620 224638.554   41  148 223582.213 225018.888  0.64%   108 5650s
 91761 61673 223973.368   48  142 223582.213 225018.780  0.64%   108 5655s
 91850 61737 224688.137   32  142 223582.213 225018.691  0.64%   108 5660s
 91933 61782 224788.131   34  146 223582.213 225018.613  0.64%   108 5665s
 92022 61846 224512.261   36  163 223582.213 225018.370  0.64%   108 5670s
 92113 61892 224212.022   50  131 223582.213 225018.236  0.64%   108 5675s
 92184 61940 224073.982   54  124 223582.213 225018.101  0.64%   108 5680s
 92260 62000 224191.566   51  140 223582.213 225017.777  0.64%   108 5685s
 92341 62037 224446.811   38  146 223582.213 225017.451  0.64%   108 5690s
 92408 62087 224007.314   54  125 223582.213 225017.343  0.64%   108 5695s
 92477 62138 224233.305   47  135 223582.213 225017.258  0.64%   108 5700s
 92542 62187 224290.834   47  132 223582.213 225017.070  0.64%   108 5705s
 92636 62256 223797.529   54  128 223582.213 225016.864  0.64%   108 5710s
 92715 62305 224340.536   47  134 223582.213 225016.808  0.64%   108 5715s
 92803 62377 223592.882   62  101 223582.213 225016.690  0.64%   108 5720s
 92895 62425 224300.263   37  139 223582.213 225016.606  0.64%   108 5725s
 92985 62500 223805.000   47  121 223582.213 225016.407  0.64%   108 5730s
 93064 62545 224112.929   51  141 223582.213 225016.152  0.64%   108 5735s
 93138 62597 224222.579   51  104 223582.213 225015.954  0.64%   108 5740s
 93230 62655 223617.651   50  115 223582.213 225015.879  0.64%   108 5745s
 93296 62694 224552.882   39  154 223582.213 225015.752  0.64%   108 5750s
 93369 62749 224900.806   32  155 223582.213 225015.681  0.64%   108 5755s
 93437 62800 224010.933   44  134 223582.213 225015.581  0.64%   108 5760s
 93503 62841     cutoff   59      223582.213 225015.541  0.64%   108 5765s
 93585 62888 224405.210   44  133 223582.213 225015.462  0.64%   108 5770s
 93680 62957 223730.127   44  115 223582.213 225015.450  0.64%   108 5775s
 93786 63003 223997.185   50  133 223582.213 225015.385  0.64%   108 5780s
 93869 63062 224197.993   50  139 223582.213 225015.258  0.64%   108 5785s
 93922 63097 224592.253   37  144 223582.213 225015.127  0.64%   108 5792s
 93978 63139     cutoff   59      223582.213 225015.122  0.64%   108 5795s
 94063 63198 224150.154   43  136 223582.213 225014.854  0.64%   108 5800s
 94141 63248 223787.900   53  111 223582.213 225014.681  0.64%   108 5805s
 94188 63280 224713.419   39  135 223582.213 225014.522  0.64%   108 5810s
 94269 63332 224827.678   33  149 223582.213 225014.367  0.64%   108 5815s
 94369 63401 224734.605   39  142 223582.213 225014.260  0.64%   108 5820s
 94437 63446 224444.369   44  137 223582.213 225013.794  0.64%   108 5825s
 94517 63516 224055.296   46  111 223582.213 225013.750  0.64%   108 5830s
 94637 63575 224034.886   55  122 223582.213 225013.593  0.64%   108 5835s
 94735 63629 224730.381   34  158 223582.213 225013.358  0.64%   108 5840s
 94800 63675 223584.536   61  112 223582.213 225013.331  0.64%   108 5845s
 94873 63712 224128.358   46  139 223582.213 225013.078  0.64%   108 5850s
 94952 63767 223865.016   51  123 223582.213 225012.967  0.64%   108 5855s
 95036 63813 223592.471   57  112 223582.213 225012.946  0.64%   108 5860s
 95100 63846 224278.220   42  138 223582.213 225012.807  0.64%   108 5865s
 95184 63900 224711.065   39  135 223582.213 225012.623  0.64%   108 5870s
 95257 63950 224103.853   57  117 223582.213 225012.566  0.64%   108 5875s
 95355 64030 223959.829   50  128 223582.213 225012.396  0.64%   108 5880s
 95459 64084 224398.590   47  135 223582.213 225012.080  0.64%   108 5885s
 95538 64132 224749.041   36  150 223582.213 225011.998  0.64%   108 5890s
 95605 64181 223896.781   52  115 223582.213 225011.892  0.64%   108 5895s
 95695 64243 224619.671   36  141 223582.213 225011.840  0.64%   108 5900s
 95778 64306 223659.555   59  115 223582.213 225011.679  0.64%   108 5905s
 95870 64376 223646.579   65  107 223582.213 225011.501  0.64%   108 5910s
 95945 64427 223644.981   44  115 223582.213 225011.304  0.64%   108 5915s
 96029 64464 224895.872   35  153 223582.213 225011.037  0.64%   108 5920s
 96125 64536 224751.793   35  141 223582.213 225010.868  0.64%   108 5925s
 96214 64583 224694.110   31  150 223582.213 225010.791  0.64%   108 5930s
 96280 64622 224737.816   36  151 223582.213 225010.611  0.64%   108 5935s
 96367 64677 223722.446   59   96 223582.213 225010.520  0.64%   108 5940s
 96462 64734 224644.575   36  154 223582.213 225010.183  0.64%   108 5945s
 96546 64798 224393.112   42  129 223582.213 225009.933  0.64%   108 5950s
 96631 64859 224433.789   41  135 223582.213 225009.816  0.64%   108 5955s
 96718 64908 224626.860   36  145 223582.213 225009.592  0.64%   108 5960s
 96725 64915 223932.705   43  136 223582.213 225009.592  0.64%   108 5965s
 96807 64966 224773.964   37  152 223582.213 225009.451  0.64%   108 5970s
 96890 65012 224063.564   55  125 223582.213 225009.409  0.64%   108 5977s
 96937 65032 223792.529   53  109 223582.213 225009.315  0.64%   108 5980s
 97018 65088 224237.438   44  131 223582.213 225009.150  0.64%   108 5985s
 97097 65149 224248.249   47  131 223582.213 225009.023  0.64%   108 5990s
 97174 65196 224557.211   39  138 223582.213 225008.949  0.64%   108 5995s
 97239 65253 223698.211   61  134 223582.213 225008.942  0.64%   108 6000s
 97332 65316 224006.956   52  107 223582.213 225008.771  0.64%   108 6005s
 97428 65362 224747.139   37  147 223582.213 225008.583  0.64%   108 6010s
 97512 65418 224462.186   39  151 223582.213 225008.490  0.64%   108 6015s
 97596 65480 224219.597   44  149 223582.213 225008.252  0.64%   108 6020s
 97694 65527     cutoff   66      223582.213 225008.219  0.64%   108 6025s
 97761 65566 224059.817   41  116 223582.213 225008.144  0.64%   108 6030s
 97857 65622 224306.263   46  149 223582.213 225008.009  0.64%   108 6035s
 97943 65690 223881.316   54  124 223582.213 225007.897  0.64%   108 6040s
 98027 65738 223706.861   54  127 223582.213 225007.641  0.64%   108 6045s
 98098 65779 224401.309   40  148 223582.213 225007.473  0.64%   108 6050s
 98164 65819 224630.998   36  147 223582.213 225007.390  0.64%   108 6055s
 98206 65853 224122.970   53  117 223582.213 225007.373  0.64%   108 6060s
 98286 65909 224413.116   42  138 223582.213 225006.953  0.64%   108 6065s
 98362 65967 224132.222   48  137 223582.213 225006.868  0.64%   108 6070s
 98446 66027 224100.261   50  129 223582.213 225006.770  0.64%   108 6075s
 98551 66070 223818.294   58  119 223582.213 225006.269  0.64%   108 6080s
 98639 66123 224265.402   38  138 223582.213 225006.109  0.64%   108 6085s
 98749 66206 224199.820   52  145 223582.213 225005.870  0.64%   108 6090s
 98828 66255 224563.293   39  148 223582.213 225005.627  0.64%   108 6095s
 98901 66299 224262.488   39  154 223582.213 225005.460  0.64%   108 6100s
 98970 66346 224283.471   42  128 223582.213 225005.161  0.64%   108 6105s
 99079 66422 223586.911   63   95 223582.213 225005.056  0.64%   108 6110s
 99179 66479 224464.989   43  131 223582.213 225004.849  0.64%   108 6115s
 99277 66537 224495.564   37  149 223582.213 225004.556  0.64%   108 6120s
 99358 66588 223788.335   60  112 223582.213 225004.431  0.64%   108 6125s
 99439 66629 224218.821   41  120 223582.213 225004.335  0.64%   108 6130s
 99529 66688 224442.042   38  149 223582.213 225004.316  0.64%   108 6135s
 99602 66739 223929.848   54  129 223582.213 225004.256  0.64%   108 6140s
 99681 66787 224613.394   41  131 223582.213 225003.938  0.64%   108 6145s
 99747 66831 224601.827   40  150 223582.213 225003.791  0.64%   108 6150s
 99846 66910 223599.477   60  119 223582.213 225003.759  0.64%   108 6155s
 99928 66970 224022.932   46  104 223582.213 225003.605  0.64%   108 6160s
 100027 67029 224622.288   35  148 223582.213 225003.228  0.64%   108 6165s
 100119 67080 224741.943   39  134 223582.213 225003.135  0.64%   108 6170s
 100214 67152 224130.957   52  125 223582.213 225003.116  0.64%   108 6175s
 100293 67206 224481.908   38  152 223582.213 225003.025  0.64%   108 6180s
 100369 67264 224466.646   42  144 223582.213 225002.963  0.64%   108 6185s
 100462 67321 224767.264   40  151 223582.213 225002.724  0.64%   108 6190s
 100532 67369 224096.097   49  124 223582.213 225002.607  0.64%   108 6195s
 100609 67427 223626.743   62  109 223582.213 225002.512  0.64%   108 6200s
 100693 67471 224212.827   41  139 223582.213 225002.247  0.64%   108 6205s
 100757 67511 223920.549   45  148 223582.213 225002.083  0.64%   108 6210s
 100843 67558 223766.822   55  138 223582.213 225002.051  0.64%   108 6215s
 100925 67612 223946.828   55  111 223582.213 225001.977  0.64%   108 6220s
 101008 67671 223991.800   46  131 223582.213 225001.880  0.63%   108 6225s
 101092 67725 224601.217   35  159 223582.213 225001.293  0.63%   108 6230s
 101183 67779 224799.408   33  169 223582.213 225000.992  0.63%   108 6235s
 101219 67807 224793.956   38  150 223582.213 225000.949  0.63%   108 6241s
 101284 67848 224572.015   44  139 223582.213 225000.818  0.63%   108 6245s
 101366 67905 224811.669   33  157 223582.213 225000.653  0.63%   108 6250s
 101453 67962 224595.501   36  149 223582.213 225000.309  0.63%   108 6255s
 101534 68016 224232.816   50  153 223582.213 225000.222  0.63%   108 6260s
 101562 68035 224189.073   41  132 223582.213 225000.215  0.63%   108 6265s
 101637 68082 224012.390   51  116 223582.213 225000.212  0.63%   108 6270s
 101728 68151 223585.281   57  132 223582.213 225000.174  0.63%   108 6275s
 101802 68192     cutoff   48      223582.213 224999.751  0.63%   109 6280s
 101894 68256     cutoff   65      223582.213 224999.599  0.63%   109 6285s
 101975 68311 223751.925   51  126 223582.213 224999.514  0.63%   109 6290s
 102068 68374 224739.915   33  150 223582.213 224999.305  0.63%   109 6295s
 102145 68425 224144.203   41  137 223582.213 224999.206  0.63%   109 6300s
 102204 68446 224448.977   39  154 223582.213 224999.135  0.63%   109 6305s
 102265 68493 224005.710   57  122 223582.213 224999.089  0.63%   109 6310s
 102347 68546 224443.863   43  134 223582.213 224998.995  0.63%   109 6315s
 102453 68618 224033.720   46  126 223582.213 224998.922  0.63%   109 6320s
 102535 68666 224355.945   42  141 223582.213 224998.704  0.63%   109 6325s
 102614 68727 223858.298   43  124 223582.213 224998.664  0.63%   109 6330s
 102714 68785 224509.614   47  143 223582.213 224998.625  0.63%   109 6335s
 102811 68848 223744.408   59  116 223582.213 224998.584  0.63%   109 6340s
 102894 68890 224712.665   32  149 223582.213 224998.451  0.63%   109 6345s
 102984 68960 224192.464   50  131 223582.213 224998.354  0.63%   109 6350s
 103071 69013     cutoff   54      223582.213 224998.345  0.63%   109 6355s
 103164 69075 224374.295   40  123 223582.213 224998.149  0.63%   109 6360s
 103295 69151 224646.755   36  151 223582.213 224997.802  0.63%   109 6365s
 103366 69196 224393.377   37  148 223582.213 224997.598  0.63%   109 6370s
 103451 69250 224533.278   42  135 223582.213 224997.407  0.63%   109 6375s
 103545 69311 224469.570   39  142 223582.213 224997.195  0.63%   109 6380s
 103635 69383 224721.609   38  140 223582.213 224997.012  0.63%   109 6385s
 103709 69433 224443.221   43  138 223582.213 224996.943  0.63%   109 6390s
 103796 69493 224477.256   43  141 223582.213 224996.810  0.63%   109 6395s
 103872 69547     cutoff   63      223582.213 224996.785  0.63%   109 6400s
 103958 69609 224392.174   41  133 223582.213 224996.733  0.63%   109 6405s
 104055 69664 223637.638   49  113 223582.213 224996.733  0.63%   109 6410s
 104119 69681 224395.904   41  138 223582.213 224996.607  0.63%   109 6416s
 104190 69736 223848.491   52  125 223582.213 224996.517  0.63%   109 6420s
 104235 69761 224268.110   40  138 223582.213 224996.449  0.63%   109 6425s
 104307 69807 224746.276   39  158 223582.213 224996.399  0.63%   109 6430s
 104381 69857 223819.342   50  134 223582.213 224996.318  0.63%   109 6435s
 104459 69904 224153.434   46  129 223582.213 224996.196  0.63%   109 6440s
 104542 69959 223592.070   51  129 223582.213 224996.103  0.63%   109 6445s
 104632 70019 224886.696   37  152 223582.213 224995.958  0.63%   109 6450s
 104729 70088 224127.307   37  138 223582.213 224995.926  0.63%   109 6455s
 104812 70135 223612.595   63  114 223582.213 224995.758  0.63%   109 6460s
 104876 70179 224346.288   46  139 223582.213 224995.573  0.63%   109 6465s
 104953 70232 224398.104   45  134 223582.213 224995.413  0.63%   109 6470s
 105026 70281 224756.374   34  159 223582.213 224995.175  0.63%   109 6475s
 105108 70340 224715.864   39  145 223582.213 224995.097  0.63%   109 6480s
 105199 70401 224718.770   30  145 223582.213 224994.993  0.63%   109 6485s
 105270 70450 223697.705   50  133 223582.213 224994.877  0.63%   109 6490s
 105349 70499 224284.586   45  135 223582.213 224994.598  0.63%   109 6495s
 105439 70571 223710.340   58  113 223582.213 224994.398  0.63%   109 6500s
 105516 70622 223761.591   57  106 223582.213 224994.232  0.63%   109 6505s
 105615 70667 223923.247   49  140 223582.213 224993.687  0.63%   109 6510s
 105651 70693 223773.990   51  102 223582.213 224993.617  0.63%   109 6517s
 105680 70712 223644.959   58  114 223582.213 224993.612  0.63%   109 6520s
 105762 70754 224077.847   52  127 223582.213 224993.570  0.63%   109 6525s
 105839 70807 223704.928   55  123 223582.213 224993.526  0.63%   109 6530s
 105922 70864 223916.317   48  134 223582.213 224993.408  0.63%   109 6535s
 106005 70915 224480.209   36  128 223582.213 224993.217  0.63%   109 6540s
 106103 70981 224447.135   40  133 223582.213 224993.133  0.63%   109 6545s
 106192 71051 223593.734   55  128 223582.213 224992.900  0.63%   109 6550s
 106263 71074 224761.762   34  162 223582.213 224992.812  0.63%   109 6555s
 106328 71123 224215.741   47  141 223582.213 224992.793  0.63%   109 6560s
 106398 71173 223589.892   64  106 223582.213 224992.720  0.63%   109 6565s
 106503 71242 223691.186   44  124 223582.213 224992.620  0.63%   109 6570s
 106589 71294 224276.940   42  151 223582.213 224992.423  0.63%   109 6575s
 106670 71345 224807.299   36  155 223582.213 224992.382  0.63%   109 6580s
 106741 71402 224360.845   46  126 223582.213 224992.315  0.63%   109 6585s
 106842 71472 223704.608   56  100 223582.213 224992.245  0.63%   109 6590s
 106931 71529 223736.698   61  110 223582.213 224992.049  0.63%   109 6595s
 106999 71565 223979.052   55   94 223582.213 224991.995  0.63%   109 6600s
 107055 71587 224664.698   40  138 223582.213 224991.876  0.63%   109 6605s
 107120 71631 224568.163   39  142 223582.213 224991.674  0.63%   109 6610s
 107206 71691 223813.216   52  123 223582.213 224991.501  0.63%   109 6615s
 107255 71724 224460.994   41  154 223582.213 224991.219  0.63%   109 6620s
 107339 71781 224760.143   38  153 223582.213 224991.188  0.63%   109 6625s
 107407 71837 223940.976   46  129 223582.213 224991.178  0.63%   109 6630s
 107486 71884 224741.804   36  156 223582.213 224990.881  0.63%   109 6635s
 107552 71930 224170.053   44  138 223582.213 224990.840  0.63%   109 6640s
 107637 71983 224833.946   31  152 223582.213 224990.689  0.63%   109 6645s
 107707 72031 223940.582   52  136 223582.213 224990.572  0.63%   109 6650s
 107783 72068 224277.297   44  130 223582.213 224990.484  0.63%   109 6655s
 107873 72126 224670.971   38  143 223582.213 224990.220  0.63%   109 6660s
 107981 72202 224517.046   42  137 223582.213 224990.165  0.63%   109 6665s
 108077 72266 224414.979   44  137 223582.213 224990.058  0.63%   109 6670s
 108160 72323     cutoff   59      223582.213 224989.910  0.63%   109 6675s
 108216 72359 224067.127   53  127 223582.213 224989.849  0.63%   109 6680s
 108296 72418 224138.849   53  107 223582.213 224989.777  0.63%   109 6685s
 108361 72459 224691.464   34  147 223582.213 224989.677  0.63%   109 6731s
 108420 72493 224633.070   37  149 223582.213 224989.522  0.63%   109 6735s
 108494 72547 223741.863   55  104 223582.213 224989.482  0.63%   109 6740s
 108585 72588 224506.654   39  140 223582.213 224989.357  0.63%   109 6745s
 108673 72649 223864.277   52  116 223582.213 224989.336  0.63%   109 6750s
 108744 72691 224573.584   39  146 223582.213 224989.269  0.63%   109 6755s
 108826 72749     cutoff   59      223582.213 224989.242  0.63%   109 6760s
 108890 72782 224707.664   38  144 223582.213 224989.204  0.63%   109 6765s
 108972 72836 224550.561   43  141 223582.213 224988.983  0.63%   109 6770s
 109056 72899 223897.884   57  123 223582.213 224988.911  0.63%   109 6775s
 109148 72951 224134.831   42  140 223582.213 224988.742  0.63%   109 6780s
 109229 72996 224381.824   38  141 223582.213 224988.560  0.63%   109 6785s
 109313 73044 224779.224   35  155 223582.213 224988.387  0.63%   109 6790s
 109397 73112 223846.006   52  108 223582.213 224988.212  0.63%   109 6795s
 109484 73160 224325.405   43  139 223582.213 224988.120  0.63%   109 6800s
 109531 73191 224867.684   35  145 223582.213 224987.946  0.63%   109 6813s
 109553 73213 223656.083   57   89 223582.213 224987.946  0.63%   109 6815s
 109626 73253 224154.231   46  150 223582.213 224987.838  0.63%   109 6820s
 109686 73295 223658.792   57  118 223582.213 224987.777  0.63%   109 6825s
 109761 73347 223681.351   52  108 223582.213 224987.716  0.63%   109 6830s
 109827 73387 224508.884   43  136 223582.213 224987.301  0.63%   109 6835s
 109905 73439 224596.683   39  128 223582.213 224987.286  0.63%   109 6840s
 109991 73493 224338.837   48  123 223582.213 224987.201  0.63%   109 6845s
 110093 73544 223970.502   56  123 223582.213 224987.137  0.63%   109 6850s
 110198 73607 224810.016   33  152 223582.213 224987.023  0.63%   109 6855s
 110275 73664 223841.018   54   93 223582.213 224986.942  0.63%   109 6860s
 110354 73713 224231.872   49  133 223582.213 224986.818  0.63%   109 6865s
 110441 73762 224390.149   45  142 223582.213 224986.697  0.63%   109 6870s
 110515 73826 223589.592   61   92 223582.213 224986.585  0.63%   109 6875s
 110591 73883 223910.590   50  135 223582.213 224986.378  0.63%   109 6880s
 110671 73935 224010.192   46  128 223582.213 224986.280  0.63%   109 6885s
 110760 73994 223953.078   57  110 223582.213 224985.903  0.63%   109 6890s
 110853 74039 224175.404   43  128 223582.213 224985.674  0.63%   109 6895s
 110942 74100 223588.485   54  128 223582.213 224985.575  0.63%   109 6900s
 111001 74129 224351.868   45  151 223582.213 224985.494  0.63%   109 6905s
 111076 74176 223763.745   49  133 223582.213 224985.458  0.63%   109 6910s
 111133 74215 224269.292   43  125 223582.213 224985.405  0.63%   109 6915s
 111222 74282 224541.187   37  139 223582.213 224985.318  0.63%   109 6921s
 111304 74348 223655.334   64  103 223582.213 224985.285  0.63%   109 6925s
 111373 74391 223650.970   56  124 223582.213 224985.107  0.63%   109 6930s
 111452 74436 224285.755   45  128 223582.213 224984.801  0.63%   109 6935s
 111531 74491 224369.285   42  136 223582.213 224984.617  0.63%   109 6940s
 111609 74549 223917.926   57  116 223582.213 224984.446  0.63%   109 6945s
 111708 74588 224161.023   44  107 223582.213 224984.381  0.63%   109 6950s
 111790 74642 224332.034   40  149 223582.213 224984.317  0.63%   109 6955s
 111862 74687 224771.926   40  139 223582.213 224984.229  0.63%   109 6960s
 111970 74751 224534.063   40  137 223582.213 224984.176  0.63%   109 6965s
 112055 74816 223723.029   45  135 223582.213 224984.171  0.63%   109 6970s
 112128 74858 224654.765   34  152 223582.213 224983.985  0.63%   109 6975s
 112204 74912 224091.055   53  122 223582.213 224983.890  0.63%   109 6980s
 112240 74940 224011.823   55  126 223582.213 224983.842  0.63%   109 6985s
 112323 74999 224475.979   45  129 223582.213 224983.689  0.63%   109 6990s
 112422 75059 224137.801   52  130 223582.213 224983.531  0.63%   109 6995s
 112507 75116 224406.439   42  138 223582.213 224983.372  0.63%   109 7000s
 112590 75177     cutoff   58      223582.213 224983.318  0.63%   109 7005s
 112667 75225 224792.146   37  158 223582.213 224983.034  0.63%   109 7010s
 112749 75290 223615.687   60   93 223582.213 224983.011  0.63%   109 7015s
 112835 75346 224207.519   52  136 223582.213 224982.799  0.63%   109 7020s
 112919 75400 224616.531   34  142 223582.213 224982.768  0.63%   109 7025s
 113013 75470 223618.213   63  111 223582.213 224982.663  0.63%   109 7030s
 113080 75517     cutoff   50      223582.213 224982.423  0.63%   109 7035s
 113164 75570 223858.232   59  103 223582.213 224982.256  0.63%   109 7040s
 113246 75612 224338.392   41  141 223582.213 224982.124  0.63%   109 7045s
 113318 75658 224182.395   55  114 223582.213 224981.952  0.63%   109 7050s
 113395 75702 224347.910   43  136 223582.213 224981.814  0.63%   109 7058s
 113415 75714 224590.086   40  158 223582.213 224981.784  0.63%   109 7060s
 113480 75769 223925.999   46  134 223582.213 224981.621  0.63%   109 7065s
 113557 75818 223910.681   58  126 223582.213 224981.584  0.63%   109 7070s
 113643 75864 224392.741   44  147 223582.213 224981.499  0.63%   109 7075s
 113723 75929 224281.048   44  145 223582.213 224981.452  0.63%   109 7080s
 113815 75990 224650.814   36  154 223582.213 224981.363  0.63%   109 7085s
 113884 76041 224483.241   41  145 223582.213 224981.265  0.63%   109 7090s
 113992 76081 224653.412   33  151 223582.213 224981.204  0.63%   109 7095s
 114065 76130 224671.208   34  142 223582.213 224981.025  0.63%   109 7100s
 114136 76178 223814.252   50  137 223582.213 224980.948  0.63%   109 7105s
 114233 76247 224584.063   41  142 223582.213 224980.743  0.63%   109 7110s
 114333 76315 224619.692   38  156 223582.213 224980.673  0.63%   109 7115s
 114414 76362 224329.838   50  133 223582.213 224980.532  0.63%   109 7120s
 114493 76411 224605.146   41  149 223582.213 224980.383  0.63%   109 7125s
 114583 76479 223814.193   54  108 223582.213 224980.188  0.63%   109 7130s
 114664 76528 224422.488   46  139 223582.213 224980.126  0.63%   109 7135s
 114760 76580 224254.327   39  136 223582.213 224979.852  0.63%   109 7140s
 114843 76623 224707.077   31  146 223582.213 224979.765  0.63%   109 7145s
 114934 76686 224812.761   41  149 223582.213 224979.686  0.63%   109 7150s

Cutting planes:
  Gomory: 9
  Lift-and-project: 3
  MIR: 1483
  Flow cover: 1115
  RLT: 62
  Relax-and-lift: 24
  Lazy constraints: 2702

Explored 114939 nodes (12573787 simplex iterations) in 7150.91 seconds (9492.76 work units)
Thread count was 1 (of 52 available processors)

Solution count 10: 223582 223463 223431 ... 223048

Time limit reached
Best objective 2.235822129765e+05, best bound 2.249796858851e+05, gap 0.6250%

User-callback calls 744787, time in user-callback 3.71 sec

CPU time spent in the second stage: 7150.91 sec
The LP relaxation bound at the root node: 227707.462945
Termination status of the second stage: TIME_LIMIT

------------------ end of the second stage -----------------

Total CPU time: 7200.00 sec
Percentage optimality gap: 0.62 %
CPU time spent in separating the cuts: 41.45 sec
Number of explored nodes: 114939
Objective value of the returned solution: 223582.212977
Optimal facility locations: [1, 4, 6, 16, 28, 40, 46, 64, 69, 72, 81, 83, 85, 93, 97, 107, 113, 123, 124, 140, 145, 156, 177, 184, 185, 186, 201, 210, 222, 241, 242, 254, 270, 275, 292, 309, 311, 317, 319, 320, 327, 337, 341, 363, 367, 372, 375, 398]

@end of file
