Set parameter TimeLimit to value 7200
Setting sB&C+LSI: The proposed B&C algorithm based on formulation (40) (equipped with the lifted submodular inequalities), with only the second stage implemented
Gurobi Optimizer version 11.0.1 build v11.0.1rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Optimize a model with 1000 rows, 1400 columns and 1000 nonzeros
Model fingerprint: 0xaad40aff
Variable types: 1000 continuous, 400 integer (400 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+01, 2e+03]
  Bounds range     [0e+00, 0e+00]
  RHS range        [4e-04, 1e+00]
Found heuristic solution: objective -1.01138e+15
Presolve removed 1000 rows and 0 columns
Presolve time: 0.00s
Presolved: 0 rows, 1400 columns, 0 nonzeros
Variable types: 1000 continuous, 400 integer (400 binary)
Found heuristic solution: objective -1.01138e+15

Root relaxation: objective 4.277190e+05, 0 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  7101  3003 223621.211   33  140 223582.213 224213.777  0.28%   141 1430s
  7132  3016 223812.457   39  121 223582.213 224213.179  0.28%   141 1435s
  7171  3032 223868.610   33  146 223582.213 224212.545  0.28%   141 1440s
  7230  3045 223621.247   39  125 223582.213 224211.987  0.28%   141 1445s
  7271  3054 224041.953   30  170 223582.213 224210.898  0.28%   141 1450s
  7300  3075 223814.998   40  137 223582.213 224210.642  0.28%   141 1455s
  7329  3084 223593.471   41  131 223582.213 224210.522  0.28%   141 1460s
  7380  3098 223911.508   29  152 223582.213 224209.623  0.28%   141 1465s
  7418  3108 223891.442   33  152 223582.213 224208.838  0.28%   141 1470s
  7454  3124     cutoff   37      223582.213 224207.929  0.28%   141 1475s
  7501  3147 224070.256   30  157 223582.213 224206.372  0.28%   141 1480s
  7538  3160 224095.960   30  156 223582.213 224205.495  0.28%   141 1485s
  7573  3171 223597.392   40  130 223582.213 224204.932  0.28%   141 1490s
  7611  3189 223690.095   41  125 223582.213 224202.750  0.28%   141 1495s
  7633  3194 223604.728   36  139 223582.213 224202.673  0.28%   141 1500s
  7666  3203     cutoff   41      223582.213 224202.243  0.28%   141 1505s
  7714  3208 223977.675   32  143 223582.213 224201.748  0.28%   141 1510s
  7739  3221 223983.338   30  165 223582.213 224201.097  0.28%   141 1515s
  7776  3243 224073.530   32  154 223582.213 224199.830  0.28%   141 1520s
  7787  3249     cutoff   42      223582.213 224199.830  0.28%   141 1525s
  7832  3269 223869.713   29  162 223582.213 224199.124  0.28%   141 1530s
  7865  3274 223922.887   35  130 223582.213 224197.718  0.28%   141 1535s
  7898  3289 223797.733   33  142 223582.213 224196.617  0.27%   141 1540s
  7945  3308 223804.194   33  140 223582.213 224195.761  0.27%   141 1545s
  7976  3321 224146.056   28  155 223582.213 224192.489  0.27%   141 1550s
  8000  3339 223707.917   36  131 223582.213 224192.489  0.27%   142 1555s
  8048  3351 224031.122   32  142 223582.213 224192.027  0.27%   141 1560s
  8091  3372 223749.056   34  151 223582.213 224190.855  0.27%   141 1565s
  8124  3393     cutoff   42      223582.213 224189.106  0.27%   142 1570s
  8163  3404     cutoff   41      223582.213 224188.761  0.27%   142 1575s
  8183  3412 223596.396   43  118 223582.213 224188.754  0.27%   142 1580s
  8212  3423 223887.840   31  153 223582.213 224188.544  0.27%   142 1585s
  8242  3438 223657.405   36  132 223582.213 224187.764  0.27%   142 1590s
  8265  3449 223691.382   32  150 223582.213 224187.716  0.27%   142 1595s
  8304  3461 224048.255   29  160 223582.213 224187.536  0.27%   142 1600s
  8338  3480 224032.981   33  143 223582.213 224186.285  0.27%   142 1605s
  8360  3484 224082.215   29  154 223582.213 224185.363  0.27%   142 1610s
  8392  3499 223693.164   39  133 223582.213 224185.183  0.27%   142 1615s
  8449  3517 224017.966   32  136 223582.213 224184.202  0.27%   142 1620s
  8492  3538 223615.832   33  152 223582.213 224183.855  0.27%   142 1625s
  8535  3548 223933.134   28  170 223582.213 224181.456  0.27%   142 1630s
  8570  3559     cutoff   41      223582.213 224180.782  0.27%   142 1635s
  8633  3578 224026.197   32  149 223582.213 224179.199  0.27%   142 1640s
  8665  3595 223617.172   42  128 223582.213 224178.523  0.27%   142 1645s
  8708  3605 223950.978   30  155 223582.213 224176.923  0.27%   142 1650s
  8733  3620 223586.686   40  117 223582.213 224176.388  0.27%   142 1655s
  8772  3636 223816.048   33  151 223582.213 224176.268  0.27%   142 1660s
  8806  3647 223696.693   36  151 223582.213 224175.079  0.27%   142 1665s
  8832  3661 223652.942   37  139 223582.213 224175.074  0.27%   142 1670s
  8880  3681 223621.260   42  122 223582.213 224173.438  0.26%   142 1675s
  8916  3693 223604.608   36  134 223582.213 224172.424  0.26%   142 1680s
  8950  3703 224107.275   27  166 223582.213 224171.845  0.26%   142 1685s
  8978  3714 223641.136   40  124 223582.213 224171.724  0.26%   142 1690s
  9017  3737 223664.183   41  118 223582.213 224171.350  0.26%   143 1695s
  9054  3740 223582.300   40  121 223582.213 224171.157  0.26%   142 1700s
  9096  3759 223886.510   33  151 223582.213 224170.023  0.26%   142 1705s
  9132  3768 223775.928   31  154 223582.213 224169.273  0.26%   143 1710s
  9171  3776 223960.124   32  141 223582.213 224168.937  0.26%   143 1715s
  9205  3800 223766.291   36  128 223582.213 224168.865  0.26%   143 1720s
  9258  3823 223848.780   32  154 223582.213 224167.113  0.26%   143 1727s
  9276  3833 223799.418   32  156 223582.213 224166.107  0.26%   143 1730s
  9319  3849     cutoff   39      223582.213 224165.613  0.26%   143 1735s
  9362  3873 223763.095   37  129 223582.213 224163.436  0.26%   143 1740s
  9419  3899 224040.162   28  159 223582.213 224161.927  0.26%   142 1745s
  9451  3915 223585.226   43  121 223582.213 224161.296  0.26%   142 1752s
  9492  3918 224026.975   33  142 223582.213 224160.924  0.26%   142 1755s
  9527  3934 223599.413   44  117 223582.213 224159.916  0.26%   142 1761s
  9564  3951 223684.109   36  131 223582.213 224159.759  0.26%   143 1765s
  9606  3963 224090.488   31  150 223582.213 224158.617  0.26%   143 1770s
  9641  3982 223793.498   36  127 223582.213 224157.763  0.26%   143 1775s
  9683  4005 223657.425   41  139 223582.213 224156.981  0.26%   143 1780s
  9708  4010 223899.520   31  146 223582.213 224156.770  0.26%   143 1785s
  9753  4027 223713.856   32  146 223582.213 224156.520  0.26%   143 1791s
  9787  4037 224039.849   29  165 223582.213 224155.694  0.26%   143 1795s
  9819  4054 223600.087   35  141 223582.213 224155.187  0.26%   143 1800s
  9841  4052 223938.876   28  165 223582.213 224155.001  0.26%   143 1808s
  9849  4060 223670.091   34  150 223582.213 224155.001  0.26%   143 1810s
  9883  4069 223790.868   32  152 223582.213 224154.882  0.26%   143 1815s
  9912  4071 223613.435   36  139 223582.213 224154.882  0.26%   143 1820s
  9955  4083 223951.744   36  141 223582.213 224154.306  0.26%   143 1825s
  9978  4090 224024.532   29  150 223582.213 224153.567  0.26%   143 1830s
 10015  4102 223988.198   30  162 223582.213 224152.596  0.26%   143 1835s
 10040  4111 223910.169   34  147 223582.213 224152.557  0.26%   143 1840s
 10081  4130 223758.142   35  151 223582.213 224151.701  0.25%   143 1845s
 10127  4149 224026.339   30  145 223582.213 224149.738  0.25%   143 1850s
 10187  4169 223997.700   28  152 223582.213 224148.373  0.25%   143 1855s
 10223  4185 223598.298   35  151 223582.213 224147.450  0.25%   143 1860s
 10251  4193 223999.108   30  162 223582.213 224146.903  0.25%   143 1865s
 10289  4212 223952.021   31  155 223582.213 224146.342  0.25%   143 1870s
 10321  4219 223715.040   34  139 223582.213 224146.123  0.25%   143 1875s
 10359  4231 223639.638   39  135 223582.213 224145.317  0.25%   143 1880s
 10393  4239 223973.502   31  153 223582.213 224143.293  0.25%   143 1885s
 10438  4261 223598.388   36  122 223582.213 224142.340  0.25%   143 1890s
 10481  4278 223999.644   27  147 223582.213 224141.628  0.25%   143 1895s
 10527  4299     cutoff   42      223582.213 224141.588  0.25%   143 1900s
 10573  4315 223646.316   34  143 223582.213 224140.717  0.25%   143 1905s
 10620  4330 223765.532   33  135 223582.213 224140.280  0.25%   143 1910s
 10662  4344 223904.880   32  132 223582.213 224138.954  0.25%   143 1915s
 10718  4362 223677.781   38  139 223582.213 224138.341  0.25%   143 1920s
 10768  4364 223676.445   37  141 223582.213 224137.775  0.25%   143 1925s
 10813  4377 223994.755   31  146 223582.213 224137.454  0.25%   143 1930s
 10862  4396 224063.287   30  166 223582.213 224137.181  0.25%   143 1935s
 10907  4411 223941.109   32  155 223582.213 224136.406  0.25%   143 1940s
 10950  4429 223801.047   30  152 223582.213 224135.626  0.25%   143 1945s
 10985  4441 223820.220   30  152 223582.213 224135.079  0.25%   143 1950s
 11016  4454 223688.153   36  159 223582.213 224134.944  0.25%   143 1955s
 11065  4475 223748.646   38  124 223582.213 224134.486  0.25%   143 1960s
 11122  4499 223946.992   34  136 223582.213 224134.223  0.25%   143 1965s
 11204  4511 224024.289   30  152 223582.213 224133.771  0.25%   143 1970s
 11245  4525 223995.210   29  156 223582.213 224132.869  0.25%   143 1975s
 11283  4548 223763.548   38  137 223582.213 224132.627  0.25%   143 1980s
 11325  4574 223763.511   32  141 223582.213 224131.691  0.25%   143 1985s
 11370  4593 223803.492   34  141 223582.213 224131.280  0.25%   143 1990s
 11429  4607 223899.718   33  146 223582.213 224130.701  0.25%   143 1995s
 11469  4622 223667.318   33  147 223582.213 224130.059  0.25%   143 2000s
 11485  4630 223616.424   37  125 223582.213 224129.227  0.24%   143 2005s
 11540  4649 223997.088   31  165 223582.213 224128.120  0.24%   143 2010s
 11576  4667 223714.079   37  131 223582.213 224127.592  0.24%   143 2015s
 11630  4675 223627.889   36  144 223582.213 224126.027  0.24%   143 2020s
 11686  4691 223760.894   34  136 223582.213 224124.880  0.24%   143 2025s
 11728  4709 223724.118   37  137 223582.213 224124.650  0.24%   143 2030s
 11787  4724 224064.530   30  154 223582.213 224123.930  0.24%   143 2035s
 11830  4740 223771.703   35  140 223582.213 224123.323  0.24%   143 2040s
 11876  4763 223591.789   40  119 223582.213 224122.905  0.24%   143 2045s
 11931  4780 223587.935   34  138 223582.213 224121.858  0.24%   143 2050s
 11976  4787 223985.974   31  145 223582.213 224121.556  0.24%   143 2055s
 12023  4802 223591.858   41  130 223582.213 224121.521  0.24%   143 2060s
 12060  4811 223952.520   32  155 223582.213 224121.249  0.24%   143 2065s
 12095  4828 223623.191   33  139 223582.213 224120.808  0.24%   143 2070s
 12148  4849 223626.818   39  126 223582.213 224120.093  0.24%   143 2075s
 12201  4860 223708.950   36  134 223582.213 224119.936  0.24%   143 2080s
 12236  4875 223659.578   42  123 223582.213 224119.772  0.24%   143 2085s
 12279  4884 223998.215   30  147 223582.213 224118.038  0.24%   143 2090s
 12341  4914 223923.819   31  160 223582.213 224117.687  0.24%   143 2095s
 12390  4937 223598.423   35  118 223582.213 224116.951  0.24%   143 2100s
 12441  4954 223868.650   34  149 223582.213 224116.364  0.24%   143 2105s
 12491  4966 223843.459   37  138 223582.213 224115.513  0.24%   143 2110s
 12539  4983 223932.294   28  147 223582.213 224114.527  0.24%   143 2115s
 12595  5007 224066.469   31  151 223582.213 224113.616  0.24%   143 2120s
 12640  5022 224003.638   33  148 223582.213 224113.188  0.24%   143 2125s
 12679  5032 223930.963   30  165 223582.213 224112.626  0.24%   143 2130s
 12722  5053 223962.102   32  152 223582.213 224112.362  0.24%   143 2135s
 12761  5069 223880.376   34  142 223582.213 224111.920  0.24%   143 2140s
 12805  5087 223829.129   37  138 223582.213 224111.158  0.24%   143 2145s
 12846  5098 223803.643   31  152 223582.213 224110.374  0.24%   143 2150s
 12908  5118 223842.487   33  130 223582.213 224110.056  0.24%   143 2155s
 12957  5141 223834.346   34  150 223582.213 224108.830  0.24%   143 2160s
 12999  5153 223909.146   31  143 223582.213 224108.445  0.24%   143 2165s
 13045  5167     cutoff   35      223582.213 224108.377  0.24%   143 2170s
 13094  5183 223895.801   33  139 223582.213 224107.223  0.23%   143 2175s
 13143  5202 223893.626   31  146 223582.213 224106.663  0.23%   143 2180s
 13191  5222 223973.949   29  168 223582.213 224106.136  0.23%   143 2185s
 13219  5230 223802.176   33  143 223582.213 224105.944  0.23%   143 2190s
 13250  5237 223877.022   30  152 223582.213 224105.650  0.23%   143 2195s
 13307  5253 223953.477   29  159 223582.213 224105.328  0.23%   143 2200s
 13358  5270 223904.413   30  156 223582.213 224105.052  0.23%   143 2205s
 13392  5278 223621.595   36  134 223582.213 224104.786  0.23%   143 2210s
 13445  5299 223915.192   32  148 223582.213 224103.910  0.23%   143 2215s
 13493  5318 223959.424   32  156 223582.213 224103.449  0.23%   143 2220s
 13526  5337 223823.591   36  139 223582.213 224103.299  0.23%   143 2225s
 13575  5354 223602.229   38  128 223582.213 224103.003  0.23%   143 2230s
 13621  5364 223958.182   33  138 223582.213 224102.001  0.23%   143 2235s
 13668  5377 223752.319   38  143 223582.213 224101.045  0.23%   143 2240s
 13736  5398 223956.418   27  147 223582.213 224100.831  0.23%   143 2245s
 13792  5415     cutoff   40      223582.213 224100.592  0.23%   143 2250s
 13843  5436 223608.415   42  112 223582.213 224100.285  0.23%   143 2255s
 13887  5449 223636.274   34  137 223582.213 224100.013  0.23%   143 2260s
 13936  5470 223832.649   30  157 223582.213 224099.613  0.23%   143 2265s
 13984  5486 223969.432   28  147 223582.213 224099.102  0.23%   143 2270s
 14028  5506 223792.209   39  126 223582.213 224098.611  0.23%   143 2275s
 14063  5515 223955.310   31  153 223582.213 224097.964  0.23%   143 2280s
 14096  5530 223648.008   34  158 223582.213 224097.308  0.23%   143 2285s
 14143  5533 223844.904   32  146 223582.213 224096.948  0.23%   143 2290s
 14182  5538 223812.041   35  151 223582.213 224096.713  0.23%   143 2295s
 14226  5556 223869.072   37  121 223582.213 224096.157  0.23%   143 2300s
 14273  5575 223703.958   44  116 223582.213 224095.972  0.23%   143 2305s
 14322  5589 223964.917   30  151 223582.213 224095.323  0.23%   143 2310s
 14361  5600 224063.146   32  149 223582.213 224094.649  0.23%   143 2315s
 14412  5631 223923.901   33  142 223582.213 224094.389  0.23%   143 2320s
 14456  5651     cutoff   37      223582.213 224093.713  0.23%   143 2325s
 14483  5660     cutoff   33      223582.213 224093.629  0.23%   143 2330s
 14540  5673 223660.441   38  135 223582.213 224093.100  0.23%   143 2335s
 14592  5675 223972.320   34  145 223582.213 224092.518  0.23%   143 2340s
 14640  5697 223692.037   37  139 223582.213 224091.788  0.23%   143 2345s
 14704  5727 223921.388   31  138 223582.213 224091.177  0.23%   143 2350s
 14754  5743 223791.561   31  139 223582.213 224090.731  0.23%   143 2355s
 14822  5768 223583.635   44  116 223582.213 224089.719  0.23%   143 2360s
 14864  5778 223758.684   33  140 223582.213 224089.051  0.23%   143 2365s
 14912  5798 223723.983   37  135 223582.213 224088.746  0.23%   143 2370s
 14961  5805 223709.222   33  139 223582.213 224088.719  0.23%   143 2375s
 15001  5817 223615.201   38  137 223582.213 224088.518  0.23%   143 2380s
 15015  5819 223713.710   36  135 223582.213 224088.331  0.23%   143 2385s
 15020  5822 223587.723   40  127 223582.213 224088.331  0.23%   143 2392s
 15024  5820 223917.405   32  138 223582.213 224088.251  0.23%   143 2395s
 15028  5824 223751.944   36  133 223582.213 224088.251  0.23%   143 2400s
 15061  5831 223940.967   32  152 223582.213 224087.052  0.23%   143 2405s
 15110  5857 223680.592   36  135 223582.213 224086.617  0.23%   143 2410s
 15167  5880 223758.252   39  116 223582.213 224085.999  0.23%   143 2415s
 15212  5893 223645.605   35  138 223582.213 224085.249  0.22%   143 2420s
 15254  5903 223870.161   34  142 223582.213 224084.092  0.22%   143 2425s
 15301  5917 223948.173   29  155 223582.213 224083.582  0.22%   143 2430s
 15336  5926 223897.240   31  157 223582.213 224082.691  0.22%   143 2435s
 15378  5938 223749.990   33  152 223582.213 224082.523  0.22%   143 2440s
 15426  5957 223596.339   40  112 223582.213 224082.180  0.22%   143 2445s
 15481  5982 223764.794   36  136 223582.213 224082.049  0.22%   143 2450s
 15540  6003 223845.869   30  166 223582.213 224080.811  0.22%   143 2455s
 15583  6020 223843.622   32  148 223582.213 224080.124  0.22%   143 2460s
 15625  6036 223963.536   32  168 223582.213 224079.762  0.22%   143 2465s
 15680  6051 223854.452   37  120 223582.213 224079.503  0.22%   143 2470s
 15739  6062 223759.572   34  146 223582.213 224078.829  0.22%   143 2475s
 15787  6079 223590.958   40  117 223582.213 224077.527  0.22%   143 2480s
 15826  6092 223659.964   40  118 223582.213 224076.865  0.22%   143 2485s
 15869  6100 223833.249   34  152 223582.213 224076.467  0.22%   143 2490s
 15907  6114 223932.594   32  157 223582.213 224076.117  0.22%   143 2495s
 15948  6123 223598.850   34  137 223582.213 224075.865  0.22%   143 2500s
 15997  6147 223596.958   45   98 223582.213 224075.299  0.22%   143 2505s
 16032  6154 223885.828   33  150 223582.213 224074.114  0.22%   143 2511s
 16070  6164 223952.831   31  151 223582.213 224073.985  0.22%   143 2515s
 16125  6173 223878.780   34  153 223582.213 224072.971  0.22%   143 2520s
 16165  6187 223927.176   33  150 223582.213 224072.599  0.22%   143 2525s
 16213  6209 223592.499   41  111 223582.213 224072.475  0.22%   143 2530s
 16255  6225 223621.343   39  131 223582.213 224072.205  0.22%   143 2535s
 16296  6230 223589.114   37  139 223582.213 224071.753  0.22%   143 2540s
 16338  6234     cutoff   39      223582.213 224071.282  0.22%   143 2545s
 16374  6250 223766.999   34  153 223582.213 224070.444  0.22%   143 2550s
 16408  6264 223723.144   38  127 223582.213 224070.111  0.22%   143 2555s
 16460  6276 223592.096   37  146 223582.213 224069.864  0.22%   143 2560s
 16502  6288     cutoff   36      223582.213 224069.810  0.22%   143 2565s
 16549  6299 223711.584   35  157 223582.213 224069.619  0.22%   143 2570s
 16594  6315 223659.263   38  146 223582.213 224068.990  0.22%   143 2575s
 16631  6322     cutoff   36      223582.213 224068.463  0.22%   143 2580s
 16691  6336 223774.847   33  147 223582.213 224068.145  0.22%   143 2585s
 16755  6351 223911.817   31  142 223582.213 224067.299  0.22%   143 2590s
 16795  6363 223707.783   40  128 223582.213 224066.688  0.22%   143 2595s
 16856  6375 223676.202   37  131 223582.213 224066.306  0.22%   143 2600s
 16919  6393 223927.969   30  147 223582.213 224065.883  0.22%   143 2605s
 16955  6409 223735.525   41  125 223582.213 224065.859  0.22%   143 2610s
 16995  6419 223914.154   32  161 223582.213 224065.460  0.22%   143 2615s
 17034  6434 223646.803   35  140 223582.213 224065.156  0.22%   143 2620s
 17074  6450 223622.506   37  126 223582.213 224064.993  0.22%   143 2625s
 17121  6471 223710.138   37  129 223582.213 224064.481  0.22%   143 2630s
 17171  6485     cutoff   38      223582.213 224064.049  0.22%   143 2635s
 17231  6501 223955.338   30  154 223582.213 224063.448  0.22%   143 2640s
 17268  6516 223830.645   33  156 223582.213 224062.947  0.22%   143 2645s
 17304  6534 223806.830   33  158 223582.213 224062.756  0.21%   143 2650s
 17349  6545 223756.227   36  155 223582.213 224062.103  0.21%   143 2655s
 17400  6558 223754.618   33  133 223582.213 224061.991  0.21%   143 2660s
 17460  6574 223774.948   38  120 223582.213 224061.575  0.21%   143 2665s
 17519  6601     cutoff   38      223582.213 224061.160  0.21%   143 2670s
 17581  6615     cutoff   39      223582.213 224060.569  0.21%   143 2675s
 17641  6615 223969.367   34  143 223582.213 224060.174  0.21%   142 2680s
 17687  6633     cutoff   38      223582.213 224059.435  0.21%   142 2685s
 17740  6651 223851.581   31  154 223582.213 224058.604  0.21%   142 2690s
 17783  6666 223640.867   40  127 223582.213 224058.238  0.21%   142 2695s
 17831  6684 223745.487   35  136 223582.213 224057.617  0.21%   142 2700s
 17876  6698 223855.537   32  143 223582.213 224057.249  0.21%   143 2705s
 17922  6712 223881.866   31  159 223582.213 224056.726  0.21%   143 2710s
 17968  6738 223668.122   40  109 223582.213 224056.318  0.21%   143 2715s
 18016  6752 223666.453   36  140 223582.213 224056.106  0.21%   143 2720s
 18079  6770 223617.237   38  135 223582.213 224055.453  0.21%   142 2725s
 18127  6780 223809.358   34  142 223582.213 224055.085  0.21%   142 2730s
 18172  6794 223914.349   28  157 223582.213 224055.059  0.21%   142 2735s
 18219  6805 223962.174   32  150 223582.213 224054.425  0.21%   142 2741s
 18249  6821 223742.496   38  125 223582.213 224054.389  0.21%   143 2745s
 18308  6835 223596.815   36  122 223582.213 224054.230  0.21%   142 2750s
 18341  6842 223830.235   34  140 223582.213 224053.629  0.21%   143 2755s
 18394  6867 223697.767   34  129 223582.213 224053.145  0.21%   142 2760s
 18464  6880 223638.653   45  111 223582.213 224053.001  0.21%   142 2765s
 18518  6891     cutoff   31      223582.213 224052.669  0.21%   142 2770s
 18561  6903 223657.161   35  150 223582.213 224052.160  0.21%   142 2775s
 18606  6910 223700.411   35  162 223582.213 224051.885  0.21%   142 2780s
 18672  6931     cutoff   44      223582.213 224051.623  0.21%   142 2785s
 18726  6948 223797.610   38  130 223582.213 224051.435  0.21%   142 2790s
 18771  6959     cutoff   36      223582.213 224051.310  0.21%   142 2795s
 18818  6972 223802.489   29  159 223582.213 224050.853  0.21%   142 2800s
 18868  6979     cutoff   35      223582.213 224050.637  0.21%   142 2805s
 18923  6988 223895.021   32  143 223582.213 224050.205  0.21%   142 2810s
 18969  7009 223881.853   32  143 223582.213 224049.971  0.21%   142 2815s
 18992  7016 223816.988   34  131 223582.213 224049.612  0.21%   142 2820s
 19049  7034 223834.376   30  143 223582.213 224049.196  0.21%   142 2825s
 19096  7051 223611.583   35  141 223582.213 224048.675  0.21%   142 2830s
 19144  7061 223789.271   29  153 223582.213 224048.299  0.21%   142 2835s
 19185  7072 223870.261   33  142 223582.213 224047.984  0.21%   142 2840s
 19241  7096     cutoff   44      223582.213 224047.576  0.21%   142 2845s
 19293  7096 223947.907   30  153 223582.213 224047.253  0.21%   142 2850s
 19346  7120 223671.234   37  119 223582.213 224046.784  0.21%   142 2855s
 19384  7127 223622.242   39  134 223582.213 224046.475  0.21%   142 2860s
 19431  7136 223709.615   37  140 223582.213 224045.642  0.21%   142 2865s
 19476  7144     cutoff   40      223582.213 224045.009  0.21%   142 2870s
 19528  7166 223676.759   39  117 223582.213 224044.832  0.21%   142 2875s
 19580  7178     cutoff   37      223582.213 224044.371  0.21%   142 2880s
 19653  7187 223816.857   33  140 223582.213 224044.036  0.21%   142 2885s
 19698  7198 223934.360   32  138 223582.213 224043.600  0.21%   142 2890s
 19758  7214 223797.636   45  114 223582.213 224042.607  0.21%   142 2895s
 19806  7229 223746.358   38  122 223582.213 224042.398  0.21%   142 2900s
 19861  7242 223599.373   34  155 223582.213 224042.304  0.21%   142 2905s
 19914  7246 223791.609   32  143 223582.213 224042.111  0.21%   142 2910s
 19953  7265 223609.184   39  129 223582.213 224042.082  0.21%   142 2915s
 20012  7279 223665.097   36  137 223582.213 224041.846  0.21%   142 2920s
 20065  7292     cutoff   39      223582.213 224041.534  0.21%   142 2925s
 20109  7306 223610.971   38  144 223582.213 224041.242  0.21%   142 2930s
 20163  7318 223851.941   31  165 223582.213 224041.014  0.21%   142 2935s
 20205  7335 223871.712   32  156 223582.213 224039.986  0.20%   142 2940s
 20252  7344 223698.660   33  152 223582.213 224039.507  0.20%   142 2945s
 20304  7370 223643.244   42  113 223582.213 224039.122  0.20%   142 2950s
 20360  7378 223925.783   29  152 223582.213 224038.330  0.20%   142 2955s
 20400  7392 223612.985   36  142 223582.213 224038.185  0.20%   142 2960s
 20451  7421     cutoff   43      223582.213 224038.019  0.20%   142 2965s
 20491  7427 223837.715   31  156 223582.213 224037.696  0.20%   142 2970s
 20536  7442 223743.083   35  145 223582.213 224037.500  0.20%   142 2975s
 20578  7457 223752.831   39  134 223582.213 224037.116  0.20%   142 2980s
 20640  7478 223666.661   36  143 223582.213 224035.753  0.20%   142 2985s
 20695  7487 223885.440   33  141 223582.213 224035.372  0.20%   142 2990s
 20750  7498 223812.398   33  145 223582.213 224035.102  0.20%   142 2995s
 20806  7512 223824.420   31  167 223582.213 224034.754  0.20%   142 3000s
 20837  7519 223855.235   30  151 223582.213 224034.528  0.20%   142 3005s
 20883  7533 223933.183   31  148 223582.213 224033.720  0.20%   142 3010s
 20937  7559 223794.974   37  137 223582.213 224032.898  0.20%   142 3015s
 20973  7569 223640.784   33  148 223582.213 224032.727  0.20%   142 3020s
 21032  7585     cutoff   42      223582.213 224032.403  0.20%   142 3025s
 21068  7591 223762.886   34  144 223582.213 224032.293  0.20%   142 3030s
 21124  7596 223731.477   33  146 223582.213 224032.183  0.20%   142 3035s
 21176  7610 223622.775   38  136 223582.213 224032.003  0.20%   142 3040s
 21225  7624 223623.018   36  135 223582.213 224031.670  0.20%   142 3045s
 21265  7631 223883.210   34  160 223582.213 224031.269  0.20%   142 3050s
 21306  7642 223674.483   33  159 223582.213 224031.029  0.20%   142 3055s
 21357  7653 223898.880   31  156 223582.213 224030.639  0.20%   142 3060s
 21402  7668 223867.077   31  149 223582.213 224030.403  0.20%   142 3065s
 21447  7677 223842.072   34  156 223582.213 224030.176  0.20%   142 3070s
 21504  7691     cutoff   37      223582.213 224030.003  0.20%   142 3075s
 21560  7703 223895.389   32  148 223582.213 224029.720  0.20%   142 3080s
 21595  7709 223895.531   31  153 223582.213 224029.494  0.20%   142 3085s
 21635  7721 223677.360   34  137 223582.213 224029.265  0.20%   142 3090s
 21680  7740 223602.416   33  131 223582.213 224028.986  0.20%   142 3095s
 21721  7751 223831.309   34  155 223582.213 224028.726  0.20%   142 3100s
 21758  7762 223814.045   30  144 223582.213 224028.216  0.20%   142 3105s
 21804  7777 223696.954   36  137 223582.213 224027.976  0.20%   142 3110s
 21861  7782 223662.013   33  153 223582.213 224027.560  0.20%   142 3115s
 21916  7793 223920.047   32  159 223582.213 224027.260  0.20%   142 3120s
 21944  7801 223610.893   34  149 223582.213 224026.789  0.20%   142 3125s
 21989  7816 223761.969   35  143 223582.213 224026.628  0.20%   142 3130s
 22038  7832 223783.044   40  110 223582.213 224026.182  0.20%   142 3135s
 22092  7851 223809.103   33  148 223582.213 224025.754  0.20%   142 3140s
 22131  7870 223649.044   38  143 223582.213 224025.318  0.20%   142 3145s
 22178  7880 223644.035   36  145 223582.213 224024.971  0.20%   142 3150s
 22256  7894 223701.035   35  139 223582.213 224024.502  0.20%   142 3156s
 22295  7901 223712.364   34  157 223582.213 224024.107  0.20%   142 3160s
 22336  7908 223607.305   36  142 223582.213 224023.822  0.20%   142 3165s
 22389  7921 223931.698   34  147 223582.213 224023.270  0.20%   142 3170s
 22442  7943 223787.599   35  140 223582.213 224023.133  0.20%   142 3175s
 22499  7960 223602.089   37  130 223582.213 224023.066  0.20%   142 3180s
 22554  7969 223877.195   32  152 223582.213 224022.672  0.20%   142 3185s
 22613  7982 223664.758   35  136 223582.213 224022.529  0.20%   141 3190s
 22653  7982     cutoff   38      223582.213 224022.003  0.20%   142 3195s
 22693  7992 223622.997   36  131 223582.213 224021.236  0.20%   142 3200s
 22752  8009 223836.622   30  161 223582.213 224020.913  0.20%   142 3205s
 22797  8023 223677.094   37  138 223582.213 224020.628  0.20%   142 3210s
 22855  8040 223586.194   43  126 223582.213 224020.284  0.20%   141 3215s
 22908  8049 223791.405   33  144 223582.213 224019.611  0.20%   141 3220s
 22979  8058     cutoff   43      223582.213 224019.551  0.20%   141 3225s
 23035  8078     cutoff   40      223582.213 224019.102  0.20%   141 3230s
 23092  8103 223706.059   39  130 223582.213 224018.731  0.20%   141 3235s
 23159  8115 223609.621   39  101 223582.213 224018.115  0.19%   141 3240s
